$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
4.8,4,8.485,3,7.634,29824
4.8,2,8.569,2,8.569,17593
4.8,0,8.22,0,8.22,33668
4.8,3,8.267,0,7.651,12981
4.8,0,8.643,0,8.643,52571
4.8,3,7.73,1,7.166,21262
4.8,3,7.405,3,7.405,29887
4.8,0,8.571,4,7.942,15097
4.8,3,8.328,2,7.64,3525
4.8,0,8.041,3,7.063,15315
4.8,2,9.765,2,9.765,13423
4.8,2,8.31,4,8.166,28228
4.8,3,8.006,4,7.352,23346
4.8,4,8.493,4,8.493,35682
4.8,4,8.263,1,8.032,41923
4.8,2,8.508,3,7.419,20417
4.8,1,8.575,0,6.85,28108
4.8,2,8.033,3,7.676,45294
4.8,0,7.848,0,7.848,31099
4.8,3,9.417,3,9.417,24594
4.8,2,7.65,3,7.082,17977
4.8,0,7.98,0,7.98,23985
4.8,0,8.213,0,8.213,29597
4.8,3,8.946,3,8.946,72407
4.8,1,8.155,4,7.414,49408
4.8,0,8.391,2,8.196,59272
4.8,0,8.722,0,8.722,19180
4.8,0,7.159,2,6.09,7525
4.8,4,8.347,2,7.119,18623
4.8,0,7.981,0,7.981,43840
4.8,4,8.564,0,7.719,8401
4.8,3,8.799,3,8.799,20183
4.8,4,9.177,4,9.177,20815
4.8,3,7.955,1,5.949,21016
4.8,2,8.448,0,8.078,57172
4.8,1,8.835,2,7.347,27527
4.8,4,9.122,4,9.122,14622
4.8,4,7.976,4,7.976,14340
4.8,1,6.908,2,6.676,47087
4.8,1,9.227,4,8.625,36765
4.8,3,8.187,2,6.624,93143
4.8,3,7.98,2,7.207,28148
4.8,4,9.781,4,9.781,9650
4.8,1,9.111,1,9.111,57520
4.8,0,8.313,4,7.598,27526
4.8,1,8.502,0,6.403,67730
4.8,4,8.03,0,6.727,12490
4.8,0,9.435,2,7.858,11846
4.8,0,8.292,3,7.75,54054
4.8,3,8.737,3,8.737,13998
4.8,4,8.111,4,8.111,15635
4.8,0,7.913,3,7.137,12283
4.8,1,9.204,3,8.513,42513
4.8,4,7.813,3,7.671,25688
4.8,0,7.849,0,7.849,25775
4.8,2,8.363,2,8.363,24220
4.8,0,6.975,0,6.975,7633
4.8,1,8.287,3,8.284,77888
4.8,4,8.815,3,7.468,21665
4.8,4,8.748,4,8.748,49122
4.8,1,7.663,1,7.663,32031
4.8,0,8.193,3,5.892,13867
4.8,4,7.473,4,7.473,10006
4.8,3,7.811,4,6.904,18592
4.8,4,9.285,4,9.285,13703
4.8,0,9.08,2,8.191,24127
4.8,3,7.94,4,7.722,35518
4.8,1,7.997,1,7.997,57002
4.8,4,7.934,4,7.934,14327
4.8,3,9.11,2,7.466,46562
4.8,2,8.057,3,7.566,36242
4.8,1,7.308,1,7.308,45657
4.8,1,6.698,1,6.698,10148
4.8,2,9.581,3,8.926,9919
4.8,2,8.196,0,7.802,18047
4.8,2,8.55,1,6.393,46982
4.8,3,7.687,3,7.687,15141
4.8,0,8.033,0,8.033,14303
4.8,2,7.211,0,6.639,14357
4.8,0,7.998,1,6.313,23338
4.8,3,8.601,4,7.082,21773
4.8,4,8.685,4,8.685,9587
4.8,1,7.244,2,6.905,15186
4.8,0,9.149,0,9.149,17440
4.8,4,7.478,3,6.874,34627
4.8,2,7.384,2,7.384,10402
4.8,0,8.079,1,7.313,40319
4.8,4,7.438,2,7.078,45407
4.8,2,7.301,2,7.301,6196
4.8,1,7.731,4,6.896,35125
4.8,2,8.126,3,8.097,15022
4.8,1,8.48,0,6.796,23693
4.8,1,8.348,4,7.951,11765
4.8,4,6.843,4,6.843,23284
4.8,4,8.618,2,6.836,22821
4.8,4,8.311,0,7.926,62005
4.8,1,8.901,3,6.551,15402
4.8,1,7.677,4,7.159,30535
4.8,0,7.59,0,7.59,16022
4.8,1,7.832,2,7.67,43391
