$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
4.1,4,8.435,4,8.435,4349
4.1,4,7.733,4,7.733,11615
4.1,3,8.405,2,5.629,6188
4.1,2,7.832,3,5.648,9726
4.1,0,6.893,2,5.139,6313
4.1,4,7.779,3,7.729,5212
4.1,4,8.678,3,7.127,8718
4.1,4,8.29,1,7.022,2976
4.1,3,9.099,0,6.962,7878
4.1,2,7.914,4,7.741,5619
4.1,3,8.553,1,7.832,1549
4.1,2,7.757,2,7.757,13600
4.1,1,8.925,1,8.925,2439
4.1,1,8.301,0,7.124,16182
4.1,0,8.486,4,6.444,14597
4.1,4,7.841,0,6.207,3939
4.1,0,7.732,4,6.674,7516
4.1,4,8.538,0,7.133,6514
4.1,4,8.125,4,8.125,5771
4.1,0,7.865,4,6.442,4665
4.1,0,8.873,1,5.19,5811
4.1,1,8.131,2,6.844,1996
4.1,0,8.713,3,5.913,2991
4.1,3,9.252,2,6.481,12844
4.1,4,7.083,1,7.059,3629
4.1,4,7.864,2,6.959,7083
4.1,0,7.059,3,6.505,3411
4.1,4,8.319,1,6.195,6901
4.1,3,7.24,1,5.122,6168
4.1,1,7.528,0,5.934,2978
4.1,4,8.781,2,6.53,4496
4.1,2,8.095,4,7.766,6360
4.1,3,8.097,2,6.017,2847
4.1,4,7.685,3,5.965,2287
4.1,0,6.929,0,6.929,2753
4.1,0,8.488,0,8.488,3318
4.1,2,7.367,0,6.416,2048
4.1,1,9.072,4,7.724,16136
4.1,4,9.704,2,7.025,7846
4.1,3,7.996,3,7.996,7844
4.1,3,6.832,0,6.405,1099
4.1,3,6.364,4,5.11,5724
4.1,0,8.445,3,8.027,3381
4.1,0,8.92,2,7.219,21114
4.1,1,7.883,3,7.51,2180
4.1,2,8.434,3,6.947,12439
4.1,0,8.004,3,7.671,3783
4.1,3,8.388,0,5.578,6272
4.1,2,8.476,4,6.251,2716
4.1,1,7.615,4,6.563,2281
4.1,2,8.087,0,6.088,4644
4.1,4,7.114,0,6.716,9184
4.1,3,9.097,2,8.037,3014
4.1,0,7.872,0,7.872,10574
4.1,1,8.877,1,8.877,1982
4.1,1,9.168,0,7.216,5491
4.1,1,7.804,1,7.804,947
4.1,0,8.219,1,7.955,3902
4.1,3,7.003,3,7.003,3717
4.1,2,8.01,1,4.983,8203
4.1,0,8.513,2,6.391,16773
4.1,1,8.546,1,8.546,7562
4.1,1,8.791,1,8.791,7043
4.1,2,6.958,4,6.848,354
4.1,2,7.407,0,6.523,3449
4.1,1,7.82,3,6.964,7084
4.1,1,8.321,3,7.403,4025
4.1,1,9.577,1,9.577,20648
4.1,2,8.789,0,7.463,3688
4.1,2,9.151,0,7.918,5497
4.1,4,8.318,3,7.979,2799
4.1,2,7.884,4,6.941,8884
4.1,3,9.722,2,7.301,4159
4.1,2,8.344,0,6.144,5695
4.1,1,9.18,0,6.143,4262
4.1,1,8.992,4,7.628,5066
4.1,4,7.353,3,6.563,11125
4.1,1,7.963,3,7.491,6300
4.1,4,8.662,4,8.662,19253
4.1,3,8.543,2,7.822,9972
4.1,3,7.694,1,7.006,2401
4.1,0,7.665,3,6.818,7437
4.1,2,8.436,3,8.047,10292
4.1,2,7.523,4,7.388,2187
4.1,1,8.465,3,6.979,5411
4.1,1,7.612,3,6.172,7176
4.1,2,7.841,1,7.326,5744
4.1,3,8.44,1,6.9,13144
4.1,0,9.032,3,7.015,1856
4.1,2,7.572,3,7.512,9550
4.1,4,8.866,1,5.945,2738
4.1,0,7.98,4,7.595,8106
4.1,2,8.474,4,6.758,2016
4.1,1,9.494,4,7.344,5515
4.1,0,8.128,3,5.26,6544
4.1,3,8.016,0,7.285,8125
4.1,2,7.531,3,7.265,2984
4.1,2,8.946,1,7.523,5848
4.1,0,8.22,4,7.352,1696
4.1,0,8.303,1,6.189,19774
