$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
0.2,0,8.134,1,7.555,2574
0.2,1,7.634,1,7.634,2954
0.2,3,8.109,1,7.475,3071
0.2,2,8.747,2,8.747,2706
0.2,1,7.993,0,5.725,11975
0.2,0,7.943,2,7.486,11536
0.2,4,7.968,3,6.865,1688
0.2,4,8.127,2,7.315,2603
0.2,4,8.494,4,8.494,2553
0.2,4,6.605,4,6.605,13491
0.2,0,8.528,4,6.445,8697
0.2,0,8.518,4,6.446,5812
0.2,3,7.706,0,7.457,10102
0.2,2,8.57,0,6.666,8764
0.2,1,8.333,0,7.434,5207
0.2,2,7.761,1,7.077,6669
0.2,2,8.561,3,6.398,4073
0.2,3,9.485,0,8.418,10808
0.2,2,7.596,1,7.404,4233
0.2,3,7.528,3,7.528,9271
0.2,2,7.754,4,6.432,2710
0.2,2,8.194,1,7.879,22331
0.2,2,8.236,0,6.693,13449
0.2,0,8.701,2,6.683,9071
0.2,4,7.639,3,5.441,4134
0.2,4,7.578,3,6.223,18183
0.2,3,8.863,3,8.863,2224
0.2,1,9.022,1,9.022,7270
0.2,4,7.614,1,6.843,1424
0.2,3,7.255,0,4.289,6323
0.2,0,7.854,4,7.77,18519
0.2,1,8.972,1,8.972,3295
0.2,4,7.955,1,7.551,1694
0.2,1,7.585,2,6.598,5042
0.2,0,7.38,2,6.289,2734
0.2,0,8.289,3,6.71,3496
0.2,2,8.084,1,7.565,10197
0.2,2,7.696,0,6.693,2975
0.2,2,8.839,2,8.839,8551
0.2,0,7.582,3,4.875,13618
0.2,1,8.586,4,7.489,5170
0.2,2,7.92,0,7.852,7402
0.2,4,9.453,3,7.907,5562
0.2,3,7.74,3,7.74,11668
0.2,4,7.531,4,7.531,8833
0.2,4,9.024,0,7.615,4082
0.2,4,8.248,3,8.242,5742
0.2,3,7.678,3,7.678,3650
0.2,4,7.621,1,7.223,3959
0.2,0,6.908,0,6.908,7080
0.2,0,8.378,2,6.007,20991
0.2,2,8.113,4,5.338,6843
0.2,3,7.24,4,7.225,2779
0.2,1,7.692,4,6.607,6622
0.2,1,7.7,2,6.082,12559
0.2,1,9.321,0,8.179,13613
0.2,4,7.535,4,7.535,16639
0.2,4,8.029,4,8.029,6041
0.2,0,7.988,4,5.103,7954
0.2,2,8.2,0,6.853,7014
0.2,1,8.192,2,7.303,1789
0.2,4,8.678,0,5.876,13872
0.2,0,8.172,2,7.869,6081
0.2,2,8.122,1,7.482,2347
0.2,2,7.919,3,5.675,11201
0.2,1,8.916,1,8.916,5324
0.2,3,6.907,3,6.907,7418
0.2,3,7.653,0,7.559,5903
0.2,1,8.258,0,7.564,5647
0.2,4,7.481,0,7.007,1753
0.2,2,7.569,3,5.07,3359
0.2,4,8.263,1,7.508,747
0.2,1,7.391,3,7.273,652
0.2,2,7.908,3,4.687,7146
0.2,1,9.282,0,5.358,3445
0.2,4,7.487,0,6.831,8455
0.2,4,6.84,1,6.701,7185
0.2,1,7.951,3,7.329,4730
0.2,2,9.372,0,7.999,4760
0.2,3,8.773,4,7.867,5041
0.2,1,8.264,1,8.264,4475
0.2,3,9.486,2,7.884,4903
0.2,4,7.795,1,6.548,5353
0.2,0,8.752,2,7.377,3215
0.2,3,8.528,0,6.648,1848
0.2,1,7.714,2,6.913,1813
0.2,0,8.985,2,6.082,8115
0.2,4,8.887,4,8.887,2657
0.2,4,8.531,3,6.146,3748
0.2,0,8.118,4,7.93,6797
0.2,2,7.171,4,6.149,2087
0.2,4,7.787,2,7.095,4950
0.2,3,7.83,1,6.316,5312
0.2,0,8.321,0,8.321,3716
0.2,2,8.068,0,6.616,8220
0.2,1,9.267,3,5.383,4585
0.2,1,7.994,1,7.994,4970
0.2,4,8.746,3,5.859,10054
0.2,3,8.105,2,6.043,15662
0.2,2,8.684,1,7.198,9286
