$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
8.9,3,8.246,4,7.892,1817
8.9,4,7.783,0,6.885,3158
8.9,4,8.144,3,5.133,10186
8.9,1,7.482,0,5.585,3048
8.9,0,8.053,1,6.025,5120
8.9,0,8.057,4,7.001,13863
8.9,2,8.403,1,8.099,3222
8.9,3,7.007,4,6.553,2985
8.9,3,8.087,0,6.392,7065
8.9,1,9.405,0,6.561,2338
8.9,1,8.176,3,7.453,10343
8.9,3,7.582,2,6.344,9552
8.9,2,9.027,4,7.067,7889
8.9,2,8.365,2,8.365,8476
8.9,3,7.754,1,6.467,1019
8.9,1,8.424,3,6.67,4572
8.9,4,8.568,0,7.392,3339
8.9,3,8.508,1,5.815,11793
8.9,2,9.47,2,9.47,4583
8.9,0,8.059,4,6.567,3164
8.9,4,7.198,3,6.213,6584
8.9,1,8.682,3,6.814,2831
8.9,4,6.868,3,4.772,9534
8.9,2,8.245,3,5.774,8200
8.9,4,7.307,4,7.307,6527
8.9,4,8.275,3,7.55,6050
8.9,4,8.382,2,6.036,5934
8.9,0,7.702,0,7.702,1578
8.9,1,9.193,0,8.221,2315
8.9,4,8.129,3,7.921,1268
8.9,3,7.288,1,6.473,9719
8.9,1,7.738,3,7.358,8049
8.9,2,6.882,3,5.781,11378
8.9,0,7.247,1,6.422,7392
8.9,4,8.105,4,8.105,421
8.9,3,8.176,2,7.396,4509
8.9,3,7.565,1,5.543,8695
8.9,4,7.851,2,7.614,7755
8.9,0,8.411,1,7.384,13080
8.9,1,9.41,4,6.741,6737
8.9,1,8.495,3,5.387,5000
8.9,0,7.609,2,5.677,772
8.9,2,7.809,2,7.809,3732
8.9,0,7.872,1,7.42,4056
8.9,1,8.863,0,6.575,8022
8.9,2,7.521,2,7.521,10045
8.9,2,9.837,2,9.837,9818
8.9,0,8.923,2,7.639,12575
8.9,3,7.864,3,7.864,8824
8.9,0,8.187,1,5.571,695
8.9,2,8.304,2,8.304,5816
8.9,4,7.752,2,6.248,4470
8.9,2,7.866,4,6.822,775
8.9,2,7.97,4,6.982,4210
8.9,3,7.634,4,4.375,7556
8.9,4,9.063,3,6.672,6951
8.9,1,7.897,1,7.897,2135
8.9,4,7.788,2,7.028,6912
8.9,2,7.846,3,6.649,6639
8.9,0,7.501,2,6.977,2166
8.9,1,9.353,1,9.353,545
8.9,1,7.003,3,6.852,4175
8.9,1,6.772,2,6.362,2709
8.9,2,7.641,3,6.788,2775
8.9,0,8.462,2,7.078,4858
8.9,4,8.824,4,8.824,2770
8.9,1,7.719,2,6.54,1510
8.9,3,8.277,0,7.276,6032
8.9,3,8.432,3,8.432,5443
8.9,1,8.221,2,6.313,8722
8.9,1,8.485,0,8.408,4004
8.9,2,7.87,4,6.719,6057
8.9,0,8.208,1,6.663,12683
8.9,4,8.09,2,7.395,2428
8.9,4,7.205,1,4.913,4794
8.9,0,7.989,3,5.528,4749
8.9,2,7.955,0,5.968,5516
8.9,0,8.185,2,7.189,3220
8.9,3,6.786,4,6.706,1766
8.9,4,8.669,2,7.609,5135
8.9,0,8.458,0,8.458,17359
8.9,4,8.176,0,8.033,11756
8.9,0,8.863,2,8.262,3855
8.9,3,6.703,2,6.009,12620
8.9,0,8.098,1,7.09,4085
8.9,4,7.897,0,7.333,5462
8.9,3,7.95,1,6.327,12750
8.9,3,9.473,3,9.473,9585
8.9,3,8.375,3,8.375,1937
8.9,3,8.689,1,6.27,3043
8.9,1,7.869,3,7.773,26489
8.9,3,7.473,3,7.473,33934
8.9,1,8.323,1,8.323,2859
8.9,1,7.841,4,6.969,4133
8.9,2,8.056,1,6.748,5569
8.9,1,8.245,3,6.198,8250
8.9,1,8.068,3,7.312,1886
8.9,2,8.445,3,7.596,2791
8.9,4,7.609,3,6.616,6511
8.9,1,7.994,0,6.592,3490
