$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
14.4,2,7.437,4,7.405,2857
14.4,4,7.423,2,5.604,6088
14.4,0,8.349,4,5.076,6139
14.4,1,8.043,4,7.118,7506
14.4,4,8.6,1,5.781,2047
14.4,1,8.04,3,6.963,8188
14.4,2,6.914,1,5.521,5252
14.4,2,8.102,1,7.196,2390
14.4,3,8.963,1,7.903,10297
14.4,2,8.066,4,6.062,17554
14.4,4,8.152,0,6.97,2118
14.4,1,7.267,2,7.028,6134
14.4,1,7.719,2,7.232,2601
14.4,1,8.974,4,7.89,5572
14.4,0,7.803,3,6.195,3366
14.4,2,8.257,0,5.533,3714
14.4,4,7.725,3,6.417,9044
14.4,3,7.577,1,5.998,6409
14.4,0,7.373,3,7.361,3562
14.4,3,9.757,1,6.128,2296
14.4,0,7.429,1,6.736,7102
14.4,0,8.586,2,7.584,5661
14.4,3,8.458,1,8.31,5179
14.4,3,7.652,0,7.254,5383
14.4,4,9.292,2,6.415,1626
14.4,4,7.67,2,6.235,4319
14.4,1,8.794,3,7.429,5131
14.4,4,8.138,3,5.907,6241
14.4,1,8.255,0,5.934,4362
14.4,3,7.806,1,7.367,4221
14.4,2,8.653,3,6.009,6304
14.4,1,8.227,0,7.787,3372
14.4,3,6.871,2,6.04,1935
14.4,0,8.975,3,6.692,3859
14.4,1,8.279,0,7.719,12477
14.4,0,8.045,3,7.442,12823
14.4,2,7.984,1,7.788,3262
14.4,1,7.122,4,5.873,3192
14.4,3,7.94,3,7.94,3789
14.4,0,6.9,4,6.683,18941
14.4,0,9.652,2,8.015,11527
14.4,1,7.367,1,7.367,5128
14.4,0,9.11,4,7.628,2300
14.4,3,7.269,2,6.667,1009
14.4,1,7.853,0,7.111,11577
14.4,4,9.129,4,9.129,3084
14.4,3,8.243,4,6.082,1827
14.4,3,8.012,4,6.31,9135
14.4,3,9.785,2,6.608,3406
14.4,0,9.144,0,9.144,14599
14.4,1,9.434,2,6.429,4663
14.4,0,7.799,3,5.691,3830
14.4,0,7.299,2,6.446,9236
14.4,3,7.427,2,7.02,7142
14.4,2,9.52,3,9.088,6557
14.4,1,8.828,1,8.828,8944
14.4,3,8.089,4,6.822,10204
14.4,0,8.631,1,8.476,4914
14.4,3,9.679,1,5.683,4254
14.4,3,7.503,1,7.02,9739
14.4,4,7.707,3,7.2,9134
14.4,3,7.848,1,5.921,8444
14.4,4,7.489,3,7.447,2414
14.4,2,8.252,3,6.502,6630
14.4,2,8.338,3,7.829,18853
14.4,1,8.086,4,6.808,3939
14.4,3,8.636,0,6.949,12754
14.4,4,8.421,3,6.202,4252
14.4,4,7.986,3,7.318,9300
14.4,0,8.073,1,7.103,3741
14.4,0,7.987,2,7.469,2568
14.4,1,6.508,0,6.503,7222
14.4,0,8.356,0,8.356,3614
14.4,0,7.983,1,6.898,2540
14.4,1,7.711,2,6.801,5065
14.4,3,8.061,1,6.843,2855
14.4,4,7.543,2,5.99,9630
14.4,4,8.541,4,8.541,4629
14.4,3,8.033,0,7.909,5041
14.4,3,7.495,4,6.533,8876
14.4,0,7.178,3,6.109,2147
14.4,2,8.198,4,6.109,2130
14.4,3,8.141,2,6.497,2807
14.4,0,8.28,0,8.28,2472
14.4,3,7.677,0,7.635,1125
14.4,4,7.968,2,7.308,5375
14.4,0,8.237,3,6.778,4200
14.4,2,7.418,2,7.418,2288
14.4,3,7.85,2,6.602,5714
14.4,4,6.802,4,6.802,3348
14.4,3,8.093,0,6.454,9967
14.4,0,7.425,2,7.229,5505
14.4,2,8.329,0,6.001,12504
14.4,2,8.45,4,7.662,3358
14.4,2,8.31,2,8.31,7264
14.4,4,8.328,2,6.714,2478
14.4,1,7.247,3,6.459,2014
14.4,4,8.634,0,6.255,7508
14.4,1,7.753,1,7.753,2233
14.4,3,7.85,2,5.303,6032
