$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
1.4000000000000001,0,7.529,3,7.301,31963
1.4000000000000001,3,8.258,3,8.258,13780
1.4000000000000001,4,8.339,4,8.339,19097
1.4000000000000001,2,7.414,2,7.414,44090
1.4000000000000001,0,7.26,2,6.58,20639
1.4000000000000001,2,7.497,2,7.497,29973
1.4000000000000001,4,7.31,4,7.31,48767
1.4000000000000001,4,8.728,4,8.728,46823
1.4000000000000001,4,8.581,4,8.581,85670
1.4000000000000001,4,8.492,1,8.217,34140
1.4000000000000001,0,8.67,3,8.296,17486
1.4000000000000001,0,8.308,1,7.356,36869
1.4000000000000001,2,7.521,4,7.028,10147
1.4000000000000001,3,6.816,3,6.816,70037
1.4000000000000001,0,8.033,1,7.24,12321
1.4000000000000001,2,7.645,2,7.645,34444
1.4000000000000001,2,7.585,4,6.613,11318
1.4000000000000001,0,8.483,0,8.483,4396
1.4000000000000001,2,8.334,2,8.334,18139
1.4000000000000001,1,7.973,2,6.916,41733
1.4000000000000001,2,7.858,1,7.227,13478
1.4000000000000001,2,8.174,1,7.967,17063
1.4000000000000001,1,7.962,1,7.962,10266
1.4000000000000001,2,7.321,4,6.301,21808
1.4000000000000001,0,7.598,0,7.598,36127
1.4000000000000001,1,7.995,3,7.127,19907
1.4000000000000001,4,8.995,0,7.487,10016
1.4000000000000001,1,7.806,2,7.183,12679
1.4000000000000001,2,8.908,2,8.908,20773
1.4000000000000001,1,8.09,4,7.829,24275
1.4000000000000001,0,7.511,3,7.411,10050
1.4000000000000001,4,7.838,4,7.838,49957
1.4000000000000001,2,8.334,1,7.92,61907
1.4000000000000001,4,8.41,4,8.41,13134
1.4000000000000001,3,7.318,0,6.484,39768
1.4000000000000001,3,7.901,4,7.881,7827
1.4000000000000001,4,7.355,3,7.342,30970
1.4000000000000001,0,8.637,2,8.159,40668
1.4000000000000001,2,8.133,0,7.189,38753
1.4000000000000001,1,8.717,4,7.141,21253
1.4000000000000001,0,7.814,0,7.814,14674
1.4000000000000001,1,7.318,1,7.318,26564
1.4000000000000001,0,9.56,2,8.589,36109
1.4000000000000001,4,7.836,4,7.836,12220
1.4000000000000001,0,8.774,3,7.274,20932
1.4000000000000001,3,7.733,1,7.726,18134
1.4000000000000001,0,7.777,0,7.777,20224
1.4000000000000001,0,6.973,0,6.973,12586
1.4000000000000001,0,9.065,1,8.33,9774
1.4000000000000001,3,8.833,3,8.833,50273
1.4000000000000001,2,7.242,4,5.974,13157
1.4000000000000001,4,9.048,1,6.941,10112
1.4000000000000001,2,8.793,2,8.793,26635
1.4000000000000001,2,7.81,4,6.993,18131
1.4000000000000001,3,8.289,4,6.866,19902
1.4000000000000001,4,7.867,1,7.548,17937
1.4000000000000001,2,9.189,2,9.189,14980
1.4000000000000001,4,7.424,2,6.567,13437
1.4000000000000001,2,7.104,1,6.885,42263
1.4000000000000001,4,8.491,4,8.491,45455
1.4000000000000001,1,8.911,1,8.911,9535
1.4000000000000001,4,8.007,4,8.007,5990
1.4000000000000001,0,8.769,2,7.951,37217
1.4000000000000001,1,7.901,1,7.901,26168
1.4000000000000001,3,7.838,3,7.838,61503
1.4000000000000001,1,8.254,3,8.05,52724
1.4000000000000001,2,7.599,2,7.599,66367
1.4000000000000001,1,8.387,2,7.22,26263
1.4000000000000001,3,8.7,3,8.7,34683
1.4000000000000001,0,7.448,0,7.448,8936
1.4000000000000001,0,7.94,3,7.761,10615
1.4000000000000001,1,8.132,0,7.863,26513
1.4000000000000001,0,9.155,4,8.309,10678
1.4000000000000001,3,8.512,1,8.167,7643
1.4000000000000001,3,7.993,2,7.771,14376
1.4000000000000001,1,7.136,3,6.58,21326
1.4000000000000001,2,7.648,4,7.218,80157
1.4000000000000001,0,7.445,4,5.661,25779
1.4000000000000001,2,7.957,2,7.957,38409
1.4000000000000001,4,7.834,3,7.704,37023
1.4000000000000001,0,7.796,3,7.679,20464
1.4000000000000001,3,7.207,3,7.207,17655
1.4000000000000001,2,7.501,0,7.487,9363
1.4000000000000001,1,7.592,2,6.829,19844
1.4000000000000001,1,8.166,2,6.318,27684
1.4000000000000001,1,7.885,1,7.885,24193
1.4000000000000001,3,8.667,3,8.667,47500
1.4000000000000001,4,7.886,0,7.806,12930
1.4000000000000001,1,7.225,1,7.225,24219
1.4000000000000001,2,7.504,2,7.504,7810
1.4000000000000001,1,9.122,3,7.627,27475
1.4000000000000001,1,8.496,3,6.963,55803
1.4000000000000001,0,8.136,1,6.897,14999
1.4000000000000001,3,9.477,4,6.765,36298
1.4000000000000001,1,8.008,0,7.748,13789
1.4000000000000001,3,8.81,3,8.81,8615
1.4000000000000001,0,8.622,2,7.163,17427
1.4000000000000001,4,8.023,2,7.279,21830
1.4000000000000001,1,6.759,1,6.759,58883
1.4000000000000001,0,8.019,2,7.598,13899
