$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
14.5,2,8.53,3,8.151,28526
14.5,3,8.905,4,7.94,31308
14.5,0,6.806,3,6.527,81593
14.5,1,8.882,1,8.882,39029
14.5,3,9.059,1,8.353,8795
14.5,0,7.328,3,6.082,34985
14.5,4,8.096,2,7.627,27915
14.5,0,7.826,0,7.826,8614
14.5,0,7.35,3,7.118,82465
14.5,2,8.975,2,8.975,16644
14.5,4,7.793,4,7.793,26836
14.5,2,7.558,3,6.544,18333
14.5,1,7.96,1,7.96,25739
14.5,0,7.518,4,7.156,34863
14.5,3,6.94,0,6.68,26536
14.5,3,9.36,3,9.36,21676
14.5,0,7.473,2,6.838,18515
14.5,0,7.783,0,7.783,32555
14.5,3,6.36,3,6.36,16627
14.5,0,7.886,2,7.489,35351
14.5,2,8.178,4,7.07,30657
14.5,3,8.128,0,7.47,17336
14.5,0,7.724,0,7.724,21134
14.5,3,7.742,3,7.742,8279
14.5,1,7.811,3,7.098,76415
14.5,1,8.655,1,8.655,9474
14.5,2,7.411,2,7.411,36064
14.5,0,9.402,0,9.402,17276
14.5,1,7.648,1,7.648,48788
14.5,0,7.88,3,5.896,38813
14.5,0,8.212,0,8.212,24467
14.5,0,9.29,0,9.29,47671
14.5,2,7.915,0,6.89,15216
14.5,2,8.228,2,8.228,57812
14.5,1,8.199,4,7.55,23528
14.5,4,8.567,4,8.567,22525
14.5,2,7.275,2,7.275,5280
14.5,1,7.881,1,7.881,18907
14.5,0,8.848,1,7.342,11875
14.5,2,8.22,0,6.643,10119
14.5,3,8.09,1,7.334,22062
14.5,3,9.299,1,8.153,46111
14.5,1,6.599,1,6.599,29541
14.5,2,8.329,3,7.188,23423
14.5,2,9.501,0,6.031,42396
14.5,4,7.601,4,7.601,37125
14.5,3,8.997,1,8.323,42449
14.5,2,8.129,2,8.129,12097
14.5,2,7.218,2,7.218,34848
14.5,2,7.098,3,6.658,24565
14.5,4,7.008,4,7.008,45567
14.5,2,8.429,2,8.429,25543
14.5,0,8.238,0,8.238,8827
14.5,2,7.371,2,7.371,36499
14.5,2,8.669,1,8.501,9504
14.5,2,7.969,0,5.737,34455
14.5,4,8.017,4,8.017,42645
14.5,0,7.804,0,7.804,18477
14.5,1,7.529,1,7.529,91609
14.5,2,7.81,2,7.81,5231
14.5,4,8.749,4,8.749,73528
14.5,0,8.11,0,8.11,20561
14.5,0,8.046,0,8.046,25874
14.5,1,9.125,0,8.63,10787
14.5,2,8.346,0,6.158,22729
14.5,3,7.382,3,7.382,11161
14.5,4,7.766,2,7.179,27201
14.5,0,8.034,4,7.421,4430
14.5,0,7.162,2,6.966,28513
14.5,4,9.168,3,6.886,25626
14.5,0,8.806,4,7.238,18081
14.5,2,7.475,1,7.167,65376
14.5,2,8.072,2,8.072,19686
14.5,2,9.128,2,9.128,67231
14.5,4,6.653,4,6.653,12401
14.5,0,7.87,0,7.87,27200
14.5,3,8.947,2,7.791,38510
14.5,1,8.634,1,8.634,21246
14.5,2,7.836,4,6.221,54957
14.5,4,8.036,4,8.036,29745
14.5,0,8.095,4,5.844,31442
14.5,3,8.03,4,8.002,12786
14.5,0,7.967,3,7.564,18133
14.5,4,8.563,2,6.168,21003
14.5,4,9.183,2,7.915,28207
14.5,4,8.752,4,8.752,31360
14.5,2,7.202,2,7.202,22229
14.5,3,9.345,0,7.567,40833
14.5,4,7.266,4,7.266,39859
14.5,1,9.721,3,7.647,34331
14.5,4,8.008,1,7.504,12213
14.5,0,7.039,0,7.039,9851
14.5,1,7.771,4,6.741,19441
14.5,0,8.359,4,6.971,64730
14.5,4,8.213,2,5.64,31072
14.5,4,7.778,0,5.795,46401
14.5,2,7.317,2,7.317,7218
14.5,3,8.812,2,7.279,19853
14.5,0,8.84,0,8.84,10059
14.5,4,9.345,4,9.345,28437
