$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
8.5,4,8.435,4,8.435,6090
8.5,1,7.807,2,7.245,2516
8.5,4,7.426,0,7.277,8509
8.5,3,8.068,1,7.651,5714
8.5,4,9.161,1,8.246,11395
8.5,3,8.411,4,8.144,2818
8.5,0,9.379,0,9.379,7170
8.5,1,8.352,0,8.239,3175
8.5,2,7.68,3,7.223,5383
8.5,1,8.607,2,8.262,2120
8.5,2,8.494,1,8.333,11268
8.5,4,8.294,1,8.175,6747
8.5,0,8.593,3,8.554,21661
8.5,2,7.58,2,7.58,6174
8.5,1,8.02,1,8.02,3411
8.5,2,8.617,2,8.617,6653
8.5,1,7.887,1,7.887,12070
8.5,0,8.98,4,6.824,6017
8.5,4,8.127,0,7.254,8550
8.5,3,9.068,3,9.068,2245
8.5,2,6.664,1,6.641,6531
8.5,4,8.54,0,7.822,7065
8.5,4,8.144,4,8.144,3472
8.5,2,8.348,0,8.292,2550
8.5,3,7.314,2,6.632,4653
8.5,2,8.058,2,8.058,4981
8.5,1,9.077,1,9.077,5048
8.5,0,8.662,2,6.774,7465
8.5,4,8.265,1,8.235,2820
8.5,0,7.79,2,7.751,1385
8.5,1,9.594,3,8.411,4366
8.5,4,7.929,2,6.481,7073
8.5,1,8.488,1,8.488,4604
8.5,1,8.769,4,7.413,7825
8.5,2,7.788,2,7.788,3910
8.5,1,8.078,0,7.426,2334
8.5,3,8.906,3,8.906,8573
8.5,1,8.409,1,8.409,7277
8.5,4,8.17,4,8.17,8157
8.5,0,8.337,0,8.337,4706
8.5,0,7.985,3,6.947,5117
8.5,1,8.131,2,8.126,2580
8.5,1,7.724,1,7.724,17320
8.5,3,7.097,3,7.097,3377
8.5,2,7.861,0,7.844,6713
8.5,4,8.517,0,6.501,14634
8.5,3,8.214,3,8.214,7862
8.5,0,7.165,0,7.165,4670
8.5,4,8.087,4,8.087,5499
8.5,0,8.174,0,8.174,18605
8.5,0,8.421,3,7.466,2026
8.5,0,7.649,0,7.649,15736
8.5,1,8.056,1,8.056,4118
8.5,2,7.937,3,7.682,12404
8.5,0,9.0,0,9.0,3182
8.5,4,7.835,4,7.835,16257
8.5,2,7.3,2,7.3,4705
8.5,2,7.726,0,7.672,11408
8.5,3,7.997,0,7.161,5245
8.5,4,7.251,4,7.251,3662
8.5,4,8.104,3,7.146,5544
8.5,2,7.573,3,7.511,4915
8.5,0,7.372,0,7.372,3078
8.5,4,7.653,4,7.653,6853
8.5,0,7.567,0,7.567,3222
8.5,0,8.316,3,7.085,8791
8.5,2,8.56,3,7.773,4051
8.5,1,7.68,4,7.663,6872
8.5,3,7.912,0,6.567,7585
8.5,0,8.461,0,8.461,2324
8.5,2,9.43,3,6.798,25853
8.5,3,8.884,4,6.892,5252
8.5,2,7.587,2,7.587,2105
8.5,0,7.656,3,6.892,6240
8.5,2,8.411,1,7.064,13043
8.5,1,9.191,2,7.238,6994
8.5,3,8.565,3,8.565,2109
8.5,2,7.624,3,7.401,9601
8.5,4,8.733,4,8.733,4170
8.5,2,8.293,2,8.293,3266
8.5,2,9.29,3,7.809,4924
8.5,2,7.857,4,7.481,7668
8.5,4,8.691,0,8.111,3316
8.5,1,6.158,1,6.158,9826
8.5,2,7.725,4,5.926,5358
8.5,0,7.865,0,7.865,5873
8.5,1,7.523,4,7.039,4524
8.5,1,8.272,0,7.976,4376
8.5,2,7.793,0,7.606,5171
8.5,0,8.803,3,7.568,10447
8.5,1,7.841,1,7.841,4829
8.5,1,8.881,4,7.71,7338
8.5,3,8.704,0,7.883,3112
8.5,4,8.316,4,8.316,9629
8.5,4,7.446,4,7.446,12574
8.5,2,7.715,2,7.715,3751
8.5,3,7.379,0,7.201,2606
8.5,4,7.767,3,7.361,13177
8.5,0,7.278,0,7.278,4527
8.5,3,7.734,3,7.734,8305
