$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
2.5000000000000004,1,7.093,0,6.032,4521
2.5000000000000004,0,7.857,0,7.857,5621
2.5000000000000004,0,7.354,4,7.285,9845
2.5000000000000004,0,9.081,0,9.081,14130
2.5000000000000004,3,8.668,3,8.668,6632
2.5000000000000004,2,7.551,3,7.459,8248
2.5000000000000004,0,8.576,4,7.98,4167
2.5000000000000004,4,9.255,4,9.255,5191
2.5000000000000004,0,8.663,0,8.663,2331
2.5000000000000004,4,8.629,0,7.677,3446
2.5000000000000004,4,7.538,4,7.538,8376
2.5000000000000004,3,6.932,2,6.535,2733
2.5000000000000004,3,8.143,4,7.428,2712
2.5000000000000004,2,7.321,4,5.376,12841
2.5000000000000004,4,8.751,4,8.751,8224
2.5000000000000004,1,7.297,1,7.297,2666
2.5000000000000004,3,7.84,1,7.491,5798
2.5000000000000004,2,7.558,1,7.477,7073
2.5000000000000004,0,9.487,2,6.655,1528
2.5000000000000004,1,8.082,1,8.082,7890
2.5000000000000004,4,7.716,0,6.579,6272
2.5000000000000004,2,8.15,0,7.722,5876
2.5000000000000004,1,8.932,0,8.116,3651
2.5000000000000004,1,7.477,2,6.993,6802
2.5000000000000004,4,8.354,4,8.354,1916
2.5000000000000004,1,7.331,0,7.183,4330
2.5000000000000004,4,8.231,4,8.231,10250
2.5000000000000004,0,7.824,2,7.448,3778
2.5000000000000004,3,6.632,3,6.632,6447
2.5000000000000004,4,8.527,1,7.833,3384
2.5000000000000004,0,9.336,0,9.336,7079
2.5000000000000004,4,8.242,0,7.752,5400
2.5000000000000004,3,8.099,2,8.049,2894
2.5000000000000004,0,9.216,2,8.0,3532
2.5000000000000004,3,7.502,4,7.32,2271
2.5000000000000004,0,7.538,0,7.538,15416
2.5000000000000004,2,6.946,3,6.388,2785
2.5000000000000004,4,8.565,2,7.01,4526
2.5000000000000004,1,6.735,1,6.735,13202
2.5000000000000004,0,8.836,0,8.836,6189
2.5000000000000004,2,8.567,2,8.567,2830
2.5000000000000004,3,9.004,3,9.004,6618
2.5000000000000004,3,8.199,2,7.855,4929
2.5000000000000004,4,8.407,4,8.407,3343
2.5000000000000004,2,8.444,2,8.444,4254
2.5000000000000004,2,7.645,3,7.201,6757
2.5000000000000004,2,8.296,3,7.661,6163
2.5000000000000004,4,7.482,3,5.663,4398
2.5000000000000004,0,8.164,0,8.164,3215
2.5000000000000004,1,8.595,1,8.595,4354
2.5000000000000004,0,7.585,4,7.127,6967
2.5000000000000004,0,7.696,0,7.696,4762
2.5000000000000004,4,7.74,4,7.74,9627
2.5000000000000004,4,7.76,0,6.208,9440
2.5000000000000004,2,8.294,3,7.621,9548
2.5000000000000004,3,8.149,4,6.668,6146
2.5000000000000004,0,7.987,3,7.906,2931
2.5000000000000004,4,8.099,3,7.067,4450
2.5000000000000004,1,9.676,2,6.559,7358
2.5000000000000004,0,8.296,0,8.296,4112
2.5000000000000004,3,7.353,1,7.297,6810
2.5000000000000004,4,9.299,1,7.694,4868
2.5000000000000004,3,7.708,1,7.682,4314
2.5000000000000004,2,8.493,2,8.493,6948
2.5000000000000004,3,6.476,0,6.447,4239
2.5000000000000004,3,7.756,3,7.756,2076
2.5000000000000004,0,8.787,0,8.787,4765
2.5000000000000004,2,7.787,0,7.581,14613
2.5000000000000004,1,8.897,4,5.897,10963
2.5000000000000004,3,7.931,0,7.728,2382
2.5000000000000004,0,7.879,2,7.366,17349
2.5000000000000004,4,9.006,4,9.006,2013
2.5000000000000004,3,8.544,1,6.939,8499
2.5000000000000004,4,8.296,4,8.296,3464
2.5000000000000004,3,7.627,4,5.906,8490
2.5000000000000004,0,8.618,0,8.618,4234
2.5000000000000004,1,7.555,0,7.534,4753
2.5000000000000004,4,8.155,1,7.509,4970
2.5000000000000004,2,8.412,2,8.412,2384
2.5000000000000004,4,7.488,1,7.319,4897
2.5000000000000004,2,8.364,0,7.006,1812
2.5000000000000004,4,7.86,3,7.605,1167
2.5000000000000004,1,7.915,4,7.797,5820
2.5000000000000004,3,6.631,0,6.142,5382
2.5000000000000004,2,7.858,3,6.644,10231
2.5000000000000004,0,8.506,0,8.506,16706
2.5000000000000004,4,7.971,3,6.668,5875
2.5000000000000004,0,9.247,4,9.081,5130
2.5000000000000004,1,7.264,1,7.264,12712
2.5000000000000004,1,8.241,2,6.811,5682
2.5000000000000004,4,8.433,3,8.246,2092
2.5000000000000004,3,7.771,4,7.531,2618
2.5000000000000004,4,9.892,4,9.892,7073
2.5000000000000004,1,7.942,4,7.267,3332
2.5000000000000004,1,8.132,4,6.723,5091
2.5000000000000004,3,7.946,3,7.946,8500
2.5000000000000004,4,7.332,3,7.237,3476
2.5000000000000004,4,8.331,0,7.077,12573
2.5000000000000004,1,8.234,1,8.234,912
2.5000000000000004,3,9.459,3,9.459,9612
