$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
9.0,8,8.639,9,8.27,220647
9.0,7,9.526,7,9.526,66255
9.0,2,8.61,2,8.61,219562
9.0,5,8.218,9,8.078,278073
9.0,5,10.691,5,10.691,124608
9.0,9,9.365,1,7.907,80669
9.0,2,8.408,1,7.946,158461
9.0,5,8.894,4,8.285,136090
9.0,1,9.799,1,9.799,24454
9.0,0,8.464,0,8.464,108818
9.0,3,9.449,3,9.449,66026
9.0,7,7.731,3,7.63,161945
9.0,1,9.414,8,9.308,132530
9.0,9,8.203,0,7.68,330349
9.0,4,8.484,4,8.484,280212
9.0,7,8.615,7,8.615,253863
9.0,3,8.605,1,6.62,340403
9.0,4,8.18,4,8.18,57678
9.0,8,8.219,8,8.219,268628
9.0,3,9.033,4,8.292,223949
9.0,9,8.401,9,8.401,210878
9.0,0,8.868,0,8.868,144174
9.0,0,8.461,9,8.06,205415
9.0,7,9.331,7,9.331,610231
9.0,0,9.203,4,7.927,307874
9.0,4,8.991,7,7.73,113577
9.0,7,8.079,3,7.061,157604
9.0,2,7.928,8,7.287,119825
9.0,0,8.545,0,8.545,46180
9.0,1,7.898,1,7.898,268184
9.0,9,8.615,4,8.102,233143
9.0,2,8.678,2,8.678,136708
9.0,6,8.297,3,6.605,201405
9.0,1,8.975,1,8.975,956733
9.0,1,7.23,1,7.23,14561
9.0,4,8.516,4,8.516,36417
9.0,7,7.809,8,7.674,419590
9.0,9,8.681,9,8.681,75005
9.0,0,9.851,3,8.004,150483
9.0,9,9.146,4,9.1,209218
9.0,1,8.163,3,6.85,159339
9.0,2,9.231,2,9.231,152573
9.0,2,8.105,7,7.158,148652
9.0,8,9.545,8,9.545,221325
9.0,3,7.988,7,6.678,114675
9.0,5,9.083,9,7.936,295750
9.0,9,9.128,9,9.128,193286
9.0,2,7.782,0,7.387,172250
9.0,8,7.798,5,6.46,188183
9.0,0,8.535,4,7.164,393004
9.0,5,9.363,5,9.363,81997
9.0,1,8.543,1,8.543,127565
9.0,3,9.806,6,7.969,121696
9.0,8,7.837,7,7.58,196456
9.0,3,9.895,9,7.169,128819
9.0,8,9.16,8,9.16,114517
9.0,7,8.481,5,7.623,545728
9.0,2,7.925,9,7.418,149844
9.0,5,8.808,5,8.808,110485
9.0,0,9.32,3,7.834,98397
9.0,9,8.568,9,8.568,132120
9.0,9,7.764,9,7.764,66202
9.0,8,9.428,4,9.422,38884
9.0,1,9.547,1,9.547,469261
9.0,0,9.102,1,9.02,181263
9.0,0,8.715,7,7.274,249750
9.0,3,7.719,6,6.208,269437
9.0,6,8.81,6,8.81,193040
9.0,6,7.901,4,7.876,138306
9.0,1,8.827,8,8.445,299491
9.0,7,9.351,4,9.193,59453
9.0,8,8.708,6,7.255,55524
9.0,1,8.304,1,8.304,296240
9.0,1,8.708,1,8.708,111610
9.0,9,8.885,9,8.885,90327
9.0,9,8.65,9,8.65,158698
9.0,7,9.515,7,9.515,157119
9.0,7,9.893,7,9.893,137013
9.0,2,7.898,4,7.803,57592
9.0,6,9.622,6,9.622,150813
9.0,0,8.904,7,7.763,564038
9.0,7,9.506,7,9.506,71993
9.0,1,8.502,5,6.903,222923
9.0,3,10.178,3,10.178,128703
9.0,3,8.658,0,7.756,134053
9.0,9,8.998,7,8.58,120506
9.0,5,9.184,7,7.823,108253
9.0,3,8.494,8,8.355,101911
9.0,9,9.426,7,7.846,136218
9.0,7,8.786,5,8.219,141433
9.0,6,9.126,3,6.992,85465
9.0,1,8.766,1,8.766,101821
9.0,7,8.859,7,8.859,367514
9.0,6,8.737,6,8.737,190409
9.0,1,8.056,0,7.936,283078
9.0,2,9.025,9,7.929,327845
9.0,7,8.526,1,6.693,163434
9.0,9,9.015,8,8.772,427984
9.0,9,8.652,6,6.696,165620
9.0,9,8.983,9,8.983,82682
