$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
10.3,1,,,,0
10.3,0,,,,0
10.3,0,,,,0
10.3,0,8.947,0,8.947,362
10.3,0,,,,0
10.3,0,8.127,0,8.127,486
10.3,1,7.484,0,7.372,327
10.3,0,,,,0
10.3,1,8.491,1,8.491,451
10.3,1,,,,0
10.3,1,,,,0
10.3,1,,,,0
10.3,0,,,,0
10.3,1,,,,0
10.3,0,,,,0
10.3,1,,,,0
10.3,1,,,,0
10.3,0,,,,0
10.3,0,,,,0
10.3,0,,,,0
10.3,1,,,,0
10.3,1,,,,0
10.3,0,,,,0
10.3,0,,,,0
10.3,1,,,,0
10.3,1,7.453,1,7.453,374
10.3,0,,,,0
10.3,1,,,,0
10.3,1,,,,0
10.3,1,7.296,1,7.296,433
10.3,1,,,,0
10.3,1,8.721,1,8.721,345
10.3,1,,,,0
10.3,1,,,,0
10.3,0,8.905,0,8.905,379
10.3,1,,,,0
10.3,1,8.708,1,8.708,379
10.3,0,,,,0
10.3,1,,,,0
10.3,1,,,,0
10.3,0,8.335,1,7.448,1043
10.3,0,,,,0
10.3,0,,,,0
10.3,1,,,,0
10.3,0,7.879,0,7.879,5706
10.3,0,,,,0
10.3,1,,,,0
10.3,0,,,,0
10.3,1,,,,0
10.3,1,,,,0
10.3,0,,,,0
10.3,1,,,,0
10.3,1,,,,0
10.3,0,8.718,0,8.718,295
10.3,1,,,,0
10.3,1,,,,0
10.3,0,,,,0
10.3,1,,,,0
10.3,0,,,,0
10.3,1,,,,0
10.3,1,8.71,1,8.71,335
10.3,1,8.636,1,8.636,337
10.3,1,8.583,0,8.476,395
10.3,1,7.511,1,7.511,340
10.3,0,8.514,0,8.514,415
10.3,1,,,,0
10.3,0,,,,0
10.3,0,,,,0
10.3,0,,,,0
10.3,1,7.748,0,7.512,335
10.3,0,,,,0
10.3,1,,,,0
10.3,1,,,,0
10.3,1,,,,0
10.3,0,,,,0
10.3,1,,,,0
10.3,0,7.799,0,7.799,396
10.3,1,,,,0
10.3,0,,,,0
10.3,0,,,,0
10.3,0,,,,0
10.3,0,,,,0
10.3,0,,,,0
10.3,1,,,,0
10.3,0,,,,0
10.3,1,,,,0
10.3,1,,,,0
10.3,1,,,,0
10.3,0,,,,0
10.3,1,,,,0
10.3,1,,,,0
10.3,0,7.942,1,7.538,292
10.3,0,8.824,0,8.824,467
10.3,1,7.849,1,7.849,428
10.3,1,,,,0
10.3,0,8.3,0,8.3,298
10.3,0,,,,0
10.3,0,8.27,0,8.27,341
10.3,0,7.06,0,7.06,345
10.3,0,,,,0
