$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
5.7,2,7.55,0,5.469,11445
5.7,1,7.782,0,6.594,23042
5.7,0,8.15,1,6.943,7012
5.7,2,8.255,2,8.255,3444
5.7,0,8.246,0,8.246,5299
5.7,1,7.191,2,6.388,3457
5.7,1,7.824,2,7.366,22278
5.7,0,7.13,0,7.13,7886
5.7,2,6.435,0,5.269,4171
5.7,1,7.473,0,7.32,11762
5.7,2,9.727,0,7.91,14433
5.7,2,7.306,2,7.306,6710
5.7,1,7.412,0,6.872,11553
5.7,2,8.409,1,6.304,6241
5.7,2,8.376,2,8.376,10552
5.7,2,7.319,0,6.761,7368
5.7,0,7.249,0,7.249,4294
5.7,0,7.979,0,7.979,8886
5.7,1,8.419,0,6.88,16562
5.7,0,7.463,0,7.463,20125
5.7,0,7.249,1,7.172,33757
5.7,0,7.624,0,7.624,20733
5.7,2,7.979,2,7.979,4533
5.7,2,7.492,2,7.492,5551
5.7,1,8.528,1,8.528,14673
5.7,2,7.713,0,5.645,14665
5.7,2,7.879,1,7.308,4118
5.7,0,6.972,2,5.335,23533
5.7,2,7.083,1,7.035,14216
5.7,1,7.757,2,7.138,30962
5.7,2,8.138,2,8.138,11976
5.7,2,6.687,0,5.932,39527
5.7,2,8.367,2,8.367,4804
5.7,0,7.556,0,7.556,17428
5.7,2,8.771,1,7.256,3864
5.7,2,7.945,1,6.893,14865
5.7,0,9.052,0,9.052,28163
5.7,2,7.336,1,6.878,13134
5.7,1,8.707,1,8.707,44349
5.7,1,7.476,2,7.108,18648
5.7,0,7.885,2,6.961,4764
5.7,1,8.795,0,7.702,6246
5.7,1,6.405,2,5.503,17299
5.7,1,7.864,0,4.827,16283
5.7,2,9.217,0,5.315,17597
5.7,2,5.851,2,5.851,10472
5.7,1,7.676,2,6.971,9043
5.7,2,7.725,1,6.959,10899
5.7,1,8.158,0,8.038,10004
5.7,1,8.109,2,7.778,15132
5.7,2,6.576,0,5.55,7420
5.7,2,9.072,2,9.072,22864
5.7,0,8.661,0,8.661,4316
5.7,2,9.826,2,9.826,3522
5.7,2,6.761,1,5.107,10966
5.7,0,7.852,1,7.443,11298
5.7,1,7.582,1,7.582,9474
5.7,0,7.77,2,6.215,11462
5.7,0,9.072,1,8.668,16262
5.7,2,7.419,2,7.419,11695
5.7,0,9.076,1,8.915,6398
5.7,2,7.644,2,7.644,10020
5.7,0,8.776,1,8.555,9746
5.7,2,8.985,2,8.985,5170
5.7,2,7.095,2,7.095,2607
5.7,2,7.515,1,6.51,20279
5.7,2,8.057,0,6.762,5580
5.7,0,7.724,1,7.227,3676
5.7,0,9.757,2,6.838,36157
5.7,2,6.756,2,6.756,20905
5.7,0,9.715,0,9.715,23007
5.7,2,7.926,0,7.676,14496
5.7,1,7.395,1,7.395,24579
5.7,2,8.04,2,8.04,11231
5.7,0,7.773,2,5.939,15042
5.7,1,6.711,0,5.194,25153
5.7,0,7.89,1,7.28,12171
5.7,0,8.889,2,6.841,29478
5.7,0,7.314,0,7.314,15286
5.7,1,9.207,2,7.39,52912
5.7,2,8.158,2,8.158,8840
5.7,1,7.668,2,7.053,24857
5.7,2,7.256,1,6.216,11894
5.7,2,8.561,0,6.208,32969
5.7,1,7.637,1,7.637,7676
5.7,2,7.847,2,7.847,8600
5.7,0,8.461,2,7.598,2138
5.7,2,9.019,2,9.019,20020
5.7,2,10.943,1,7.715,7774
5.7,1,6.94,1,6.94,5340
5.7,0,8.495,0,8.495,25928
5.7,2,8.103,0,6.073,19288
5.7,0,6.824,1,6.285,12152
5.7,2,8.84,2,8.84,12654
5.7,0,4.852,0,4.852,8671
5.7,2,6.106,2,6.106,8787
5.7,1,8.113,1,8.113,11917
5.7,2,8.219,1,7.479,11434
5.7,2,6.654,1,5.905,9292
5.7,1,7.625,0,6.733,13206
