$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
11.1,1,,,,0
11.1,1,,,,0
11.1,1,8.795,1,8.795,400
11.1,1,,,,0
11.1,0,,,,0
11.1,0,9.385,0,9.385,360
11.1,1,,,,0
11.1,0,,,,0
11.1,0,,,,0
11.1,0,,,,0
11.1,0,,,,0
11.1,1,,,,0
11.1,0,,,,0
11.1,1,,,,0
11.1,0,8.464,0,8.464,331
11.1,0,,,,0
11.1,1,,,,0
11.1,0,,,,0
11.1,0,,,,0
11.1,0,,,,0
11.1,0,,,,0
11.1,0,,,,0
11.1,1,,,,0
11.1,1,,,,0
11.1,1,,,,0
11.1,0,,,,0
11.1,0,,,,0
11.1,0,,,,0
11.1,1,,,,0
11.1,1,,,,0
11.1,1,,,,0
11.1,1,,,,0
11.1,1,,,,0
11.1,1,,,,0
11.1,1,,,,0
11.1,1,,,,0
11.1,0,,,,0
11.1,1,,,,0
11.1,0,,,,0
11.1,1,,,,0
11.1,1,,,,0
11.1,1,,,,0
11.1,1,,,,0
11.1,0,,,,0
11.1,0,,,,0
11.1,1,,,,0
11.1,1,,,,0
11.1,1,9.014,1,9.014,284
11.1,0,,,,0
11.1,0,,,,0
11.1,0,,,,0
11.1,1,9.358,1,9.358,321
11.1,0,,,,0
11.1,0,,,,0
11.1,0,,,,0
11.1,0,,,,0
11.1,1,,,,0
11.1,0,9.431,0,9.431,348
11.1,1,,,,0
11.1,1,,,,0
11.1,1,,,,0
11.1,1,,,,0
11.1,0,,,,0
11.1,1,,,,0
11.1,0,,,,0
11.1,0,,,,0
11.1,0,,,,0
11.1,1,9.159,1,9.159,383
11.1,0,,,,0
11.1,1,,,,0
11.1,0,,,,0
11.1,1,,,,0
11.1,1,,,,0
11.1,0,,,,0
11.1,0,,,,0
11.1,0,,,,0
11.1,0,,,,0
11.1,0,,,,0
11.1,1,,,,0
11.1,1,,,,0
11.1,0,,,,0
11.1,1,,,,0
11.1,0,,,,0
11.1,0,,,,0
11.1,0,,,,0
11.1,0,,,,0
11.1,0,,,,0
11.1,0,,,,0
11.1,1,,,,0
11.1,1,,,,0
11.1,0,,,,0
11.1,1,,,,0
11.1,0,,,,0
11.1,0,,,,0
11.1,1,,,,0
11.1,0,,,,0
11.1,1,,,,0
11.1,1,8.194,1,8.194,346
11.1,1,,,,0
11.1,1,,,,0
