$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
10.9,0,,,,0
10.9,1,,,,0
10.9,1,8.74,1,8.74,252
10.9,0,,,,0
10.9,0,,,,0
10.9,1,,,,0
10.9,0,,,,0
10.9,1,,,,0
10.9,0,,,,0
10.9,1,,,,0
10.9,1,,,,0
10.9,0,,,,0
10.9,0,,,,0
10.9,0,,,,0
10.9,0,9.926,0,9.926,332
10.9,1,,,,0
10.9,0,,,,0
10.9,0,,,,0
10.9,0,,,,0
10.9,0,,,,0
10.9,1,,,,0
10.9,0,,,,0
10.9,1,,,,0
10.9,1,,,,0
10.9,0,,,,0
10.9,1,,,,0
10.9,0,,,,0
10.9,1,,,,0
10.9,1,,,,0
10.9,0,,,,0
10.9,1,,,,0
10.9,0,,,,0
10.9,0,,,,0
10.9,1,,,,0
10.9,1,,,,0
10.9,0,,,,0
10.9,1,,,,0
10.9,1,,,,0
10.9,0,,,,0
10.9,0,,,,0
10.9,0,,,,0
10.9,1,,,,0
10.9,1,,,,0
10.9,0,,,,0
10.9,0,,,,0
10.9,0,8.644,0,8.644,389
10.9,0,,,,0
10.9,0,,,,0
10.9,1,,,,0
10.9,0,,,,0
10.9,0,,,,0
10.9,1,,,,0
10.9,1,,,,0
10.9,0,,,,0
10.9,0,,,,0
10.9,1,,,,0
10.9,0,,,,0
10.9,1,,,,0
10.9,1,,,,0
10.9,1,,,,0
10.9,0,,,,0
10.9,1,,,,0
10.9,1,,,,0
10.9,1,,,,0
10.9,0,,,,0
10.9,0,,,,0
10.9,1,9.02,1,9.02,401
10.9,0,,,,0
10.9,0,,,,0
10.9,0,8.124,0,8.124,388
10.9,0,,,,0
10.9,0,,,,0
10.9,0,,,,0
10.9,0,9.392,0,9.392,573
10.9,0,,,,0
10.9,0,,,,0
10.9,1,,,,0
10.9,0,,,,0
10.9,1,,,,0
10.9,1,,,,0
10.9,0,,,,0
10.9,1,,,,0
10.9,1,,,,0
10.9,0,,,,0
10.9,1,,,,0
10.9,0,,,,0
10.9,1,,,,0
10.9,1,,,,0
10.9,1,8.058,1,8.058,386
10.9,0,,,,0
10.9,1,,,,0
10.9,1,,,,0
10.9,0,,,,0
10.9,0,,,,0
10.9,1,,,,0
10.9,1,,,,0
10.9,1,9.133,1,9.133,348
10.9,0,,,,0
10.9,0,,,,0
10.9,0,,,,0
