$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
6.0,2,8.135,4,7.691,29482
6.0,3,8.881,0,6.661,19502
6.0,3,8.681,3,8.681,44837
6.0,0,7.831,0,7.831,31475
6.0,0,11.072,4,6.552,43514
6.0,1,8.815,2,6.132,24550
6.0,4,9.617,3,8.002,43986
6.0,0,7.776,0,7.776,17493
6.0,2,9.304,2,9.304,48668
6.0,2,8.055,0,6.544,14217
6.0,3,8.005,1,5.912,82589
6.0,4,8.988,2,6.683,46624
6.0,1,8.919,4,8.393,38988
6.0,3,9.066,1,7.589,25256
6.0,4,9.312,2,6.607,61065
6.0,3,8.505,2,5.428,23068
6.0,1,9.379,2,7.686,51125
6.0,3,9.012,0,7.552,36808
6.0,0,7.818,0,7.818,48885
6.0,3,8.235,3,8.235,18029
6.0,0,7.784,3,6.302,20111
6.0,0,9.059,2,6.562,55843
6.0,3,7.649,4,6.453,213930
6.0,2,8.683,1,7.445,85997
6.0,3,8.08,2,6.99,93450
6.0,3,8.156,4,7.226,31813
6.0,2,7.397,2,7.397,31619
6.0,2,7.471,2,7.471,43252
6.0,0,8.691,0,8.691,30134
6.0,0,9.695,3,7.838,36176
6.0,2,8.452,4,7.362,22608
6.0,1,8.412,0,8.238,36194
6.0,1,7.249,2,6.771,49468
6.0,0,8.651,4,8.17,35768
6.0,2,9.238,2,9.238,123616
6.0,4,8.728,2,6.26,28061
6.0,1,7.456,3,4.926,103509
6.0,3,8.596,4,7.724,31584
6.0,2,7.283,0,6.302,29958
6.0,2,9.026,2,9.026,87622
6.0,0,7.452,1,6.63,54793
6.0,4,8.241,2,7.866,63677
6.0,0,8.131,1,7.523,14673
6.0,0,7.326,0,7.326,124104
6.0,3,9.21,1,6.971,9735
6.0,4,10.654,3,6.604,18906
6.0,1,7.856,0,6.746,24022
6.0,2,9.538,0,6.383,11603
6.0,3,7.161,2,5.994,30365
6.0,3,7.688,3,7.688,12375
6.0,0,8.826,3,7.058,13066
6.0,1,8.397,3,6.148,37601
6.0,3,8.286,2,8.053,31027
6.0,1,7.94,1,7.94,32737
6.0,1,8.774,0,6.271,13593
6.0,0,9.125,0,9.125,118093
6.0,0,8.023,1,8.0,35615
6.0,4,7.843,2,6.822,35542
6.0,4,8.473,4,8.473,62137
6.0,0,7.818,0,7.818,23192
6.0,4,7.914,1,6.899,31864
6.0,4,6.998,0,6.383,64304
6.0,2,8.674,3,5.93,55442
6.0,4,8.772,0,8.576,116564
6.0,1,8.869,0,6.651,17258
6.0,1,9.756,4,8.29,42598
6.0,3,8.37,1,7.242,53013
6.0,0,6.619,4,6.23,44304
6.0,3,8.937,3,8.937,49716
6.0,1,8.914,1,8.914,81800
6.0,2,9.132,2,9.132,32852
6.0,1,9.155,2,7.366,48155
6.0,0,9.851,3,6.725,37892
6.0,2,7.821,3,6.695,48131
6.0,0,8.468,4,6.514,39406
6.0,2,8.279,1,6.422,46813
6.0,4,8.651,1,7.957,28180
6.0,1,7.922,1,7.922,51796
6.0,1,8.361,3,7.5,63132
6.0,0,9.462,1,6.661,22737
6.0,1,7.536,1,7.536,64737
6.0,1,8.031,2,7.862,63630
6.0,3,7.808,3,7.808,41881
6.0,3,9.642,4,7.837,42698
6.0,3,8.545,4,8.439,29275
6.0,1,7.496,2,6.468,52256
6.0,3,8.796,2,6.89,159814
6.0,2,8.196,0,7.317,35400
6.0,2,8.223,4,6.769,77237
6.0,3,8.648,2,7.535,58258
6.0,4,8.753,0,8.152,30794
6.0,4,8.828,0,7.332,83914
6.0,1,7.677,0,7.573,19811
6.0,2,8.104,2,8.104,84242
6.0,2,7.482,4,6.599,26063
6.0,4,9.383,2,6.226,63761
6.0,4,9.354,0,8.122,41825
6.0,0,8.406,4,7.344,15562
6.0,1,8.06,4,7.106,35281
6.0,4,7.594,1,6.544,44205
