$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
6.7,9,8.662,5,8.112,116566
6.7,8,8.818,9,7.121,89475
6.7,1,9.501,6,5.597,117306
6.7,7,9.471,9,7.986,164864
6.7,8,8.32,7,6.208,332511
6.7,4,10.287,8,6.395,131990
6.7,3,8.244,3,8.244,165545
6.7,0,8.973,5,7.894,390211
6.7,4,10.119,4,10.119,84128
6.7,1,8.491,5,6.378,109325
6.7,8,8.205,3,7.884,114363
6.7,3,8.406,6,8.326,121680
6.7,0,8.796,2,7.043,243616
6.7,1,8.239,4,6.188,239454
6.7,0,8.103,0,8.103,434877
6.7,9,8.23,0,7.678,205142
6.7,7,9.562,7,9.562,172338
6.7,6,8.568,8,5.763,155340
6.7,1,8.46,5,7.494,211926
6.7,8,8.205,2,6.924,81267
6.7,9,8.021,2,7.018,199258
6.7,6,8.723,7,7.687,230011
6.7,8,8.297,8,8.297,155240
6.7,3,9.241,2,6.773,288951
6.7,9,7.678,8,7.474,155866
6.7,2,7.88,8,7.749,215467
6.7,6,9.054,8,7.323,121273
6.7,0,9.743,3,8.417,208798
6.7,9,9.281,9,9.281,105287
6.7,3,8.949,0,6.716,78799
6.7,3,7.681,3,7.681,63761
6.7,2,8.82,2,8.82,331820
6.7,1,8.482,2,7.065,212642
6.7,5,7.682,5,7.682,338171
6.7,5,7.636,1,7.243,117058
6.7,6,8.738,9,7.381,311057
6.7,4,8.024,4,8.024,304348
6.7,3,7.914,4,7.563,203723
6.7,9,8.656,9,8.656,129832
6.7,4,8.14,8,7.259,191736
6.7,5,7.381,9,6.032,107945
6.7,9,9.083,3,8.357,171967
6.7,1,8.48,9,6.775,318575
6.7,5,9.427,6,8.606,353210
6.7,6,9.372,4,7.515,218134
6.7,2,9.721,1,8.092,117127
6.7,3,9.291,7,7.987,132368
6.7,7,9.145,4,6.783,153858
6.7,3,8.864,1,6.549,74066
6.7,7,9.822,7,9.822,111341
6.7,5,8.914,6,7.478,271818
6.7,6,8.972,5,7.767,238783
6.7,9,9.759,3,7.455,253487
6.7,8,8.299,2,7.278,204876
6.7,9,8.196,2,7.757,51044
6.7,0,8.718,1,5.445,373656
6.7,0,8.019,5,7.436,183433
6.7,4,8.071,4,8.071,166840
6.7,8,8.695,0,6.897,164357
6.7,1,8.728,8,8.694,113652
6.7,4,9.343,4,9.343,145579
6.7,8,8.172,0,7.733,277007
6.7,0,8.387,0,8.387,176671
6.7,5,9.183,9,8.342,176036
6.7,5,9.092,5,9.092,85429
6.7,7,9.477,4,6.852,90759
6.7,9,10.473,1,7.655,133055
6.7,8,10.019,4,7.408,351749
6.7,0,8.565,3,7.811,271144
6.7,1,8.391,2,6.13,250358
6.7,3,7.588,1,7.044,199008
6.7,9,10.555,5,7.173,200013
6.7,9,8.722,3,7.668,118589
6.7,1,9.137,1,9.137,228674
6.7,0,9.568,7,8.909,308969
6.7,1,7.954,0,7.573,346987
6.7,2,10.083,2,10.083,139601
6.7,0,8.573,4,8.002,336749
6.7,9,9.21,4,6.011,405876
6.7,6,8.655,6,8.655,201856
6.7,4,7.839,8,7.17,130918
6.7,8,8.408,2,8.299,383028
6.7,0,10.122,9,7.123,133205
6.7,4,8.222,5,8.184,371389
6.7,1,8.9,2,8.082,131687
6.7,8,8.23,8,8.23,174442
6.7,2,8.271,3,6.681,165788
6.7,3,10.062,2,5.956,144017
6.7,9,8.592,8,7.609,218789
6.7,4,8.689,7,6.562,177671
6.7,3,9.089,3,9.089,341583
6.7,5,7.588,2,6.55,194458
6.7,9,8.952,1,7.966,266931
6.7,4,8.851,2,7.476,98907
6.7,0,9.55,9,7.005,260575
6.7,1,8.667,9,5.849,524298
6.7,9,8.009,5,7.064,120067
6.7,6,9.083,5,8.795,168517
6.7,3,8.757,2,5.452,213326
6.7,7,8.705,0,7.614,271573
