$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
6.5,2,8.552,9,6.531,327254
6.5,1,8.827,2,7.598,127639
6.5,8,8.773,4,7.271,272620
6.5,9,8.102,2,7.47,179790
6.5,1,9.074,1,9.074,600844
6.5,0,7.782,7,6.403,259773
6.5,3,8.741,9,7.417,222965
6.5,8,9.644,4,5.456,108940
6.5,5,8.367,2,7.431,146796
6.5,4,9.057,8,8.477,149039
6.5,5,8.47,0,8.446,213275
6.5,0,9.404,9,6.603,146946
6.5,5,9.24,8,8.438,122368
6.5,4,8.223,6,7.504,65569
6.5,9,8.269,6,7.541,95793
6.5,5,8.015,5,8.015,165704
6.5,4,9.146,0,5.523,165293
6.5,7,8.367,7,8.367,242524
6.5,1,8.276,8,7.942,104058
6.5,8,8.46,8,8.46,185578
6.5,7,8.75,5,7.078,200648
6.5,0,10.245,2,7.112,155602
6.5,3,9.388,2,6.914,166487
6.5,6,9.275,2,6.581,177197
6.5,6,8.434,3,6.748,367089
6.5,8,8.977,1,8.657,281313
6.5,2,8.731,0,6.347,179255
6.5,0,8.575,4,7.395,251860
6.5,3,8.745,5,7.559,55062
6.5,6,9.306,5,7.589,255539
6.5,0,9.228,4,6.747,252196
6.5,7,7.876,6,7.36,199144
6.5,1,9.384,0,7.397,349514
6.5,5,8.389,3,7.082,103309
6.5,9,8.174,8,7.551,217790
6.5,4,8.55,1,7.99,141247
6.5,6,8.759,0,8.49,253063
6.5,4,8.562,5,8.482,413582
6.5,3,8.966,3,8.966,81202
6.5,7,8.336,5,7.729,237373
6.5,2,8.872,5,8.033,360291
6.5,7,8.675,4,6.507,335708
6.5,5,7.941,8,7.307,261582
6.5,2,8.824,6,7.72,313997
6.5,7,9.245,1,8.539,85800
6.5,4,7.688,6,6.49,75014
6.5,4,9.17,7,7.474,116606
6.5,2,8.849,2,8.849,170363
6.5,0,8.959,7,8.594,462457
6.5,6,9.488,4,8.96,80244
6.5,7,8.556,1,6.542,88364
6.5,6,9.133,2,8.004,261964
6.5,3,8.83,3,8.83,95807
6.5,9,8.725,8,7.321,298754
6.5,1,7.852,0,7.63,336703
6.5,2,8.898,1,6.65,163821
6.5,8,8.536,0,7.033,250716
6.5,4,9.108,8,7.569,54803
6.5,8,8.801,9,7.959,380148
6.5,5,8.782,8,7.481,123996
6.5,4,8.583,1,7.288,212348
6.5,6,8.176,3,7.641,266562
6.5,8,9.524,2,6.294,258933
6.5,3,7.485,7,7.325,64709
6.5,4,8.963,2,5.773,279918
6.5,5,8.899,5,8.899,214009
6.5,3,10.819,6,6.372,204872
6.5,1,10.344,9,6.836,167315
6.5,6,9.12,5,6.218,217726
6.5,1,8.117,1,8.117,299740
6.5,2,8.639,4,6.113,316630
6.5,2,9.472,6,8.516,120463
6.5,8,8.454,0,8.142,283974
6.5,5,9.023,4,7.609,240348
6.5,0,8.447,6,6.076,157111
6.5,0,10.587,1,5.713,83634
6.5,8,9.146,3,8.959,226454
6.5,0,10.002,2,8.276,110682
6.5,6,8.975,0,5.953,283356
6.5,8,8.631,5,6.271,144011
6.5,4,8.782,5,7.257,218765
6.5,1,8.57,9,7.868,357667
6.5,1,8.731,1,8.731,108061
6.5,2,8.507,9,7.366,83573
6.5,6,8.854,0,8.055,228641
6.5,2,8.943,3,7.998,244387
6.5,9,8.456,1,7.748,391909
6.5,6,9.027,9,7.03,245194
6.5,9,9.782,5,6.727,442331
6.5,3,8.097,2,7.362,197401
6.5,9,9.21,5,7.476,245659
6.5,2,8.796,5,7.776,785547
6.5,6,9.694,3,6.174,690445
6.5,0,8.841,7,7.938,85860
6.5,6,9.913,6,9.913,593187
6.5,7,9.079,7,9.079,193340
6.5,5,8.718,3,7.601,194698
6.5,6,8.596,9,7.395,181367
6.5,9,7.372,1,7.177,96414
6.5,5,10.799,5,10.799,512351
