$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
0.2,0,8.824,1,5.344,2720
0.2,1,6.935,0,5.954,13490
0.2,1,7.566,1,7.566,5096
0.2,0,8.007,1,7.076,1684
0.2,1,7.731,0,7.48,8697
0.2,1,7.893,1,7.893,4981
0.2,0,6.702,0,6.702,13531
0.2,1,7.745,1,7.745,3055
0.2,1,8.002,1,8.002,6098
0.2,1,7.467,0,7.396,3040
0.2,1,6.636,0,5.941,8873
0.2,0,9.021,0,9.021,4996
0.2,1,8.131,0,6.541,1597
0.2,0,8.202,0,8.202,3454
0.2,1,7.976,0,7.293,8478
0.2,0,9.034,0,9.034,3116
0.2,0,7.091,1,5.427,4642
0.2,1,6.616,1,6.616,1990
0.2,0,7.269,1,6.851,5403
0.2,1,8.285,0,7.793,4618
0.2,1,7.341,1,7.341,6914
0.2,1,5.974,0,5.223,2774
0.2,0,6.97,0,6.97,5614
0.2,0,6.27,1,6.13,3658
0.2,1,7.823,0,7.012,19515
0.2,0,6.63,0,6.63,3522
0.2,1,6.721,0,5.061,3958
0.2,1,8.706,1,8.706,2971
0.2,1,8.075,1,8.075,6454
0.2,0,7.14,1,5.711,2648
0.2,0,7.248,0,7.248,2425
0.2,1,7.413,0,6.43,1708
0.2,0,8.195,0,8.195,4977
0.2,1,8.736,1,8.736,3705
0.2,0,7.754,0,7.754,4304
0.2,0,7.342,0,7.342,4446
0.2,1,7.626,0,5.323,6272
0.2,1,9.509,1,9.509,4372
0.2,1,7.105,0,6.169,1500
0.2,0,7.672,0,7.672,8877
0.2,0,7.509,0,7.509,15383
0.2,1,7.309,1,7.309,10019
0.2,0,8.694,0,8.694,3124
0.2,0,6.933,1,5.868,861
0.2,1,8.83,0,5.954,2437
0.2,1,7.819,0,7.595,1985
0.2,1,6.821,1,6.821,3414
0.2,1,9.589,1,9.589,3174
0.2,1,7.153,0,5.926,7130
0.2,0,8.418,1,7.178,1330
0.2,0,7.597,0,7.597,13758
0.2,1,7.962,1,7.962,9893
0.2,0,7.452,0,7.452,4991
0.2,1,8.297,0,5.777,4296
0.2,1,7.181,0,7.09,4604
0.2,0,8.019,1,6.003,3805
0.2,1,8.123,1,8.123,2129
0.2,1,7.626,1,7.626,3496
0.2,0,7.888,0,7.888,2021
0.2,0,6.844,1,6.73,2235
0.2,0,7.292,0,7.292,6346
0.2,1,7.012,0,6.705,1870
0.2,1,8.236,0,7.264,5029
0.2,1,9.19,0,7.106,5060
0.2,0,6.391,0,6.391,6105
0.2,1,6.713,1,6.713,5066
0.2,1,7.813,0,7.067,1085
0.2,0,8.265,1,7.663,13847
0.2,1,6.456,0,6.35,5097
0.2,0,7.997,0,7.997,9981
0.2,1,6.323,0,5.32,3815
0.2,1,7.324,1,7.324,5267
0.2,1,7.812,0,6.923,2206
0.2,1,7.639,0,7.589,2020
0.2,0,7.552,0,7.552,5638
0.2,1,6.425,0,6.334,3980
0.2,0,7.488,0,7.488,6542
0.2,0,7.653,1,7.378,15354
0.2,0,7.135,1,6.764,7884
0.2,1,7.957,0,6.459,881
0.2,1,7.536,0,6.396,2343
0.2,0,8.529,0,8.529,4599
0.2,1,7.005,0,6.85,10048
0.2,1,7.689,1,7.689,5422
0.2,0,6.878,1,6.573,4525
0.2,1,7.439,0,7.155,4665
0.2,0,7.238,1,6.253,21150
0.2,0,6.643,0,6.643,5870
0.2,0,7.036,1,6.956,16043
0.2,0,8.478,1,7.23,3557
0.2,1,8.15,0,5.984,2273
0.2,1,7.237,0,6.593,2328
0.2,1,6.882,1,6.882,6728
0.2,0,6.246,0,6.246,6602
0.2,0,6.693,1,4.771,2282
0.2,1,6.848,0,5.269,9377
0.2,1,6.522,0,6.078,4241
0.2,1,7.416,1,7.416,1461
0.2,0,7.061,1,5.6,7540
0.2,0,8.21,0,8.21,7827
