$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
3.3000000000000003,0,8.028,0,8.028,7681
3.3000000000000003,1,7.331,1,7.331,2419
3.3000000000000003,0,6.762,0,6.762,12007
3.3000000000000003,0,6.592,1,5.306,14672
3.3000000000000003,0,6.258,0,6.258,2974
3.3000000000000003,1,7.672,1,7.672,8073
3.3000000000000003,0,6.895,0,6.895,1528
3.3000000000000003,1,6.531,0,6.327,12030
3.3000000000000003,0,6.89,0,6.89,3319
3.3000000000000003,1,7.307,0,7.022,2392
3.3000000000000003,0,7.664,0,7.664,9137
3.3000000000000003,1,6.409,0,6.324,5314
3.3000000000000003,0,8.185,1,7.786,4499
3.3000000000000003,1,7.008,1,7.008,4302
3.3000000000000003,0,7.326,1,6.471,8554
3.3000000000000003,0,6.847,1,6.669,19480
3.3000000000000003,1,7.358,0,5.662,6425
3.3000000000000003,0,7.043,0,7.043,3867
3.3000000000000003,1,7.653,1,7.653,12042
3.3000000000000003,1,7.184,1,7.184,5694
3.3000000000000003,1,7.787,0,7.097,6183
3.3000000000000003,0,7.632,1,7.171,2164
3.3000000000000003,1,8.987,1,8.987,6108
3.3000000000000003,1,8.516,1,8.516,9248
3.3000000000000003,0,6.632,1,5.876,4216
3.3000000000000003,0,6.832,1,6.402,5068
3.3000000000000003,0,7.154,1,6.584,1014
3.3000000000000003,0,6.862,1,6.722,5871
3.3000000000000003,0,7.236,1,6.341,6272
3.3000000000000003,1,6.804,0,6.108,6893
3.3000000000000003,1,7.235,1,7.235,5121
3.3000000000000003,0,6.361,1,5.766,7802
3.3000000000000003,1,8.519,1,8.519,6810
3.3000000000000003,1,8.585,0,6.471,6466
3.3000000000000003,1,7.859,1,7.859,576
3.3000000000000003,1,7.013,0,5.594,4295
3.3000000000000003,0,8.283,1,6.946,2772
3.3000000000000003,0,7.4,0,7.4,2317
3.3000000000000003,1,7.395,0,5.893,8895
3.3000000000000003,1,6.584,0,6.53,2782
3.3000000000000003,0,8.442,0,8.442,4427
3.3000000000000003,0,6.049,1,5.672,2383
3.3000000000000003,0,8.12,0,8.12,1242
3.3000000000000003,0,8.128,1,5.972,1648
3.3000000000000003,1,7.05,0,6.986,4751
3.3000000000000003,1,7.498,1,7.498,5396
3.3000000000000003,1,8.533,0,7.769,6030
3.3000000000000003,0,7.897,1,5.445,4462
3.3000000000000003,1,7.979,1,7.979,7714
3.3000000000000003,0,6.634,0,6.634,3819
3.3000000000000003,1,6.822,0,5.942,6215
3.3000000000000003,1,6.436,1,6.436,4029
3.3000000000000003,0,7.218,0,7.218,4929
3.3000000000000003,0,8.369,0,8.369,11644
3.3000000000000003,1,8.044,0,6.991,5718
3.3000000000000003,0,6.487,0,6.487,3361
3.3000000000000003,1,8.224,0,6.231,22907
3.3000000000000003,1,8.857,1,8.857,4927
3.3000000000000003,0,9.246,0,9.246,11543
3.3000000000000003,0,7.459,1,6.484,2862
3.3000000000000003,1,7.945,0,5.585,3839
3.3000000000000003,0,7.192,1,6.457,12758
3.3000000000000003,1,7.575,0,7.004,2891
3.3000000000000003,0,7.72,1,6.679,6789
3.3000000000000003,1,7.498,1,7.498,11343
3.3000000000000003,1,6.662,0,6.637,3552
3.3000000000000003,1,8.614,0,6.98,2178
3.3000000000000003,1,7.208,1,7.208,2465
3.3000000000000003,1,7.137,1,7.137,11799
3.3000000000000003,1,8.557,1,8.557,3475
3.3000000000000003,1,6.378,1,6.378,8511
3.3000000000000003,1,7.289,1,7.289,12636
3.3000000000000003,0,7.563,1,5.047,5794
3.3000000000000003,1,8.609,1,8.609,11785
3.3000000000000003,1,7.966,0,7.701,2027
3.3000000000000003,1,7.881,1,7.881,1878
3.3000000000000003,0,7.481,1,6.023,4353
3.3000000000000003,1,7.34,1,7.34,18517
3.3000000000000003,1,6.708,1,6.708,12720
3.3000000000000003,1,6.991,0,6.752,1693
3.3000000000000003,0,8.622,0,8.622,3444
3.3000000000000003,0,7.442,0,7.442,5541
3.3000000000000003,1,6.791,1,6.791,7816
3.3000000000000003,0,6.583,1,5.993,2625
3.3000000000000003,1,7.987,1,7.987,6187
3.3000000000000003,0,7.079,1,6.494,3742
3.3000000000000003,1,8.526,1,8.526,2534
3.3000000000000003,0,9.333,0,9.333,13169
3.3000000000000003,0,7.709,0,7.709,11799
3.3000000000000003,1,9.662,0,6.422,10622
3.3000000000000003,1,8.539,0,6.866,8514
3.3000000000000003,0,7.984,0,7.984,1666
3.3000000000000003,1,8.047,1,8.047,3774
3.3000000000000003,1,8.57,1,8.57,7144
3.3000000000000003,1,7.799,0,6.257,3432
3.3000000000000003,0,6.716,0,6.716,14311
3.3000000000000003,1,8.515,1,8.515,3996
3.3000000000000003,0,7.597,1,6.912,1340
3.3000000000000003,0,8.44,0,8.44,6264
3.3000000000000003,1,7.989,0,6.746,12811
