$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
8.8,0,6.989,0,6.989,1019
8.8,0,8.547,1,7.973,42724
8.8,4,8.803,2,8.039,20364
8.8,0,8.758,3,8.251,14472
8.8,4,9.104,4,9.104,3082
8.8,3,8.313,3,8.313,25734
8.8,0,7.923,4,7.578,12825
8.8,3,9.03,3,9.03,85628
8.8,4,8.484,4,8.484,31099
8.8,0,8.043,2,7.987,3758
8.8,2,8.744,3,7.714,27679
8.8,2,7.363,1,7.262,3853
8.8,0,8.892,0,8.892,808
8.8,0,8.604,3,7.909,32664
8.8,3,7.702,2,7.0,42724
8.8,4,7.505,4,7.505,77821
8.8,0,8.782,0,8.782,4895
8.8,1,8.172,1,8.172,76669
8.8,2,8.341,2,8.341,1049
8.8,3,7.383,1,7.332,15915
8.8,3,7.12,4,6.825,29903
8.8,2,7.854,4,7.398,13643
8.8,1,7.794,1,7.794,29260
8.8,1,7.549,1,7.549,13355
8.8,4,8.155,2,7.385,21335
8.8,3,7.956,4,7.882,58341
8.8,0,9.503,2,8.45,54844
8.8,4,8.922,0,6.672,36353
8.8,3,8.306,1,7.376,84288
8.8,1,7.593,3,6.685,10957
8.8,1,7.769,1,7.769,54912
8.8,0,8.238,0,8.238,17227
8.8,0,8.274,0,8.274,1069
8.8,1,8.833,1,8.833,9128
8.8,4,9.154,4,9.154,23143
8.8,4,8.276,4,8.276,17214
8.8,3,7.54,1,7.095,35379
8.8,0,8.0,2,6.459,17171
8.8,4,8.403,4,8.403,4393
8.8,0,8.665,0,8.665,20797
8.8,4,7.653,4,7.653,78209
8.8,4,8.664,4,8.664,8746
8.8,0,8.037,0,8.037,1036
8.8,1,8.534,1,8.534,3595
8.8,2,7.225,2,7.225,28727
8.8,1,7.374,1,7.374,1046
8.8,4,7.853,4,7.853,33491
8.8,0,8.861,0,8.861,10653
8.8,1,8.459,1,8.459,108079
8.8,4,7.382,0,6.067,59049
8.8,3,7.785,0,7.24,44980
8.8,4,7.993,3,7.119,29661
8.8,1,8.307,2,7.361,28862
8.8,0,8.686,1,8.079,22125
8.8,1,7.546,3,7.458,18142
8.8,1,7.922,1,7.922,1000
8.8,1,7.853,4,7.23,28233
8.8,2,8.047,2,8.047,16007
8.8,1,8.26,1,8.26,8463
8.8,2,8.104,2,8.104,67734
8.8,4,8.926,3,8.526,189990
8.8,3,8.324,3,8.324,8402
8.8,4,8.798,4,8.798,42732
8.8,4,8.323,4,8.323,11118
8.8,0,8.306,0,8.306,1110
8.8,0,8.518,1,8.016,50697
8.8,3,9.005,3,9.005,14446
8.8,2,7.534,2,7.534,930
8.8,3,8.501,1,6.969,66229
8.8,3,7.098,3,7.098,6834
8.8,1,7.769,1,7.769,33835
8.8,0,8.028,0,8.028,6561
8.8,4,8.748,2,8.107,10654
8.8,2,8.327,2,8.327,30508
8.8,0,7.921,4,7.915,33877
8.8,3,8.838,3,8.838,35826
8.8,1,8.255,1,8.255,7634
8.8,1,7.665,1,7.665,53247
8.8,3,8.315,3,8.315,28813
8.8,0,8.456,0,8.456,10191
8.8,1,8.438,1,8.438,16674
8.8,1,7.518,1,7.518,2430
8.8,3,7.93,3,7.93,145323
8.8,2,9.028,2,9.028,39945
8.8,4,7.83,4,7.83,2505
8.8,4,7.509,3,7.502,16640
8.8,4,8.245,4,8.245,10283
8.8,3,8.802,3,8.802,39485
8.8,4,7.72,3,7.137,50965
8.8,2,7.827,2,7.827,4431
8.8,1,8.105,1,8.105,41356
8.8,3,8.588,4,7.326,48598
8.8,0,8.151,0,8.151,2500
8.8,2,8.237,2,8.237,1516
8.8,3,8.025,1,6.906,42825
8.8,0,9.865,0,9.865,34007
8.8,3,8.555,3,8.555,12698
8.8,4,7.068,4,7.068,1092
8.8,3,7.388,3,7.388,48962
8.8,1,7.965,3,7.952,28232
