$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
10.8,2,9.127,2,9.127,1068
10.8,0,8.434,0,8.434,1009
10.8,4,,,,0
10.8,2,9.175,0,8.08,12340
10.8,1,9.187,2,7.703,35312
10.8,3,,,,0
10.8,3,8.349,3,8.349,1175
10.8,1,8.712,1,8.712,5010
10.8,4,9.93,4,9.93,2786
10.8,1,8.889,1,8.889,1016
10.8,0,9.416,0,9.416,1027
10.8,1,10.084,1,10.084,20264
10.8,1,,,,0
10.8,0,,,,0
10.8,2,9.435,2,9.435,6747
10.8,1,,,,0
10.8,0,,,,0
10.8,4,,,,0
10.8,2,9.228,2,9.228,1110
10.8,0,8.144,0,8.144,29316
10.8,1,8.617,1,8.617,1286
10.8,3,9.372,3,9.372,2496
10.8,1,8.534,1,8.534,1106
10.8,4,,,,0
10.8,0,9.222,2,8.907,17982
10.8,0,8.0,0,8.0,1211
10.8,2,,,,0
10.8,4,8.939,4,8.939,875
10.8,2,,,,0
10.8,2,8.364,2,8.364,1162
10.8,0,,,,0
10.8,0,9.174,0,9.174,13261
10.8,2,8.392,4,8.363,1145
10.8,2,10.28,2,10.28,7018
10.8,4,8.224,3,7.543,990
10.8,4,9.341,4,9.341,1038
10.8,1,,,,0
10.8,1,,,,0
10.8,0,8.797,0,8.797,956
10.8,1,,,,0
10.8,0,,,,0
10.8,1,,,,0
10.8,2,,,,0
10.8,2,9.344,2,9.344,971
10.8,1,8.466,0,8.05,56781
10.8,2,8.517,2,8.517,1319
10.8,2,,,,0
10.8,0,9.478,0,9.478,870
10.8,0,8.255,0,8.255,821
10.8,4,9.799,4,9.799,899
10.8,2,9.306,4,8.708,106083
10.8,4,,,,0
10.8,1,,,,0
10.8,1,8.972,1,8.972,911
10.8,4,8.18,4,8.18,41475
10.8,4,,,,0
10.8,3,,,,0
10.8,2,9.582,2,9.582,910
10.8,2,8.881,2,8.881,979
10.8,4,,,,0
10.8,3,8.375,2,7.873,1281
10.8,3,8.619,3,8.619,118719
10.8,3,8.233,3,8.233,1116
10.8,3,8.756,3,8.756,1036
10.8,2,8.718,2,8.718,960
10.8,2,8.513,1,8.026,39922
10.8,3,8.054,3,8.054,916
10.8,0,,,,0
10.8,1,,,,0
10.8,4,,,,0
10.8,0,,,,0
10.8,3,,,,0
10.8,1,8.782,1,8.782,24416
10.8,0,,,,0
10.8,0,7.754,0,7.754,1071
10.8,4,9.19,4,9.19,72611
10.8,1,,,,0
10.8,2,8.132,2,8.132,882
10.8,3,8.618,3,8.618,960
10.8,3,8.32,3,8.32,920
10.8,0,,,,0
10.8,2,,,,0
10.8,0,9.867,0,9.867,835
10.8,1,9.388,1,9.388,1072
10.8,2,7.955,2,7.955,940
10.8,3,8.364,3,8.364,1291
10.8,1,,,,0
10.8,0,,,,0
10.8,2,9.273,3,8.947,988
10.8,2,,,,0
10.8,2,8.35,2,8.35,1196
10.8,3,9.622,3,9.622,1086
10.8,0,,,,0
10.8,4,,,,0
10.8,4,8.413,4,8.413,1160
10.8,1,9.781,1,9.781,8605
10.8,3,,,,0
10.8,4,,,,0
10.8,3,,,,0
10.8,0,8.579,0,8.579,1174
