$\mu_{h_1}$,$\sigma_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249
7,0,4,7.804,4,7.804,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
6.72329339745836,0.46909751725664833,2,9.303,0,7.109,6.178201723809326,6.623718057824124,6.318969401823524,6.496196709661565,6.402482120526903,6.89127565412819,6.108726271770982,7,6.8780400423018,7.259541909491006,6.676884337010757,6.300404001762187,7.516034630310626,7,6.059854965717802,7.068663739035547,6.657513631151854,7,6.651753437444498,6.3134812024697595,7.584033123947222,6.532248254902891,6.407852239616157,6.0181566473881025,7.909371964192529,6.562758426463553,7,6.654491817724882,6.465590686824732,6.8972344238331456,7.672881704318012,6.500649027021646,7.5972073189903675,6.06865264779939,6.804027624700949,6.060957091672513,6.649911776630211,6.2171567315535885,6.7391156421215985,7.880547385461868,7.5656919039342325,6.016343770045198,6.997520025393062,7.343125202275127,7.933822581351028,6.844940431131311,6.1267046539117604,7,6.918751982923393,7,6.4630432772677695,6.402432734828153,6.898959817071212,7.209504322354567,6.127969083094825,6.504070830591623,6.61852627196538,6.064731649698706,7.402024708069911,6.575157303022065,6.027253503342842,6.993864178665744,7,7.545441045106953,7.211024189860441,6.366829306567267,7.980166514315064,7.2717532919366255,7.581150455625284,6.7998716066067955,6.784193566313446,7.623216194666971,6.4636896568174045,6.256673742120372,6.662772298264455,6.04127412342502,7.29540690751822,6.25567522096572,6.5085371206296445,6.81818363247062,6.870943033022725,6.489757051151093,6.572196113743071,7.055932519508961,7.4744473645689595,6.883806947161862,6.373510513551054,7.693160030371074,6.825889324164663,6.98523346481929,7.305624070346756,6.44963955589114,6.664757309694594,6.612405808499594,6.011006237452159,6.443577922660395,7.133371450959251,6.393826582233079,7,6.096680395695112,6.383539374646182,6.419094250573328,6.517872203665622,6.75453673657533,6.34431137798523,7,7.257455736602422,6.390885998426837,6.328464365838084,7.334506521690113,6.906839604205377,6.698663020622418,6.819186090556726,6.351048413735038,6.9237596400396075,6.234855333636595,6.207842684313002,6.250301430209172,6.004127180802146,6.924269059378999,6.717561663865435,6.278228176210959,6.695029321233696,6.520282106543199,6.939557754583807,6.971947026012886,6.57764235114178,6.13865092668099,6.874986190707007,6.747532664796356,7.344110546300419,6.121612845816792,6.5025620453192525,6.743938695738897,6.330137283896068,6.813341440617594,6.923263635394527,7.242964472849831,7,6.356238955987759,6.073283212917152,6.168356936979959,6.785694654197363,7,6.762294016225888,6.075673675503294,6.385441021073294,7,7.895135730348207,7.691854874145584,6.376520657040997,6.536477176437314,7.714128790153373,6.058925706284685,6.402792324462739,6.228885508060154,7,6.283056428301721,6.856116148469794,6.2153197407707985,6.672278049314039,7.943690797533918,7.578377908900678,6.155084792368719,7,6.913998732140238,6.609744370102929,6.652709804705246,6.320000233118504,7,7.073253855299509,7,7.61874135521291,6.733140398598581,6.492231511781357,7.775592994712235,6.0114948720733326,6.872297229022317,7.7540398004824915,7.542758551081135,7,7.519793793302294,6.8763894253147715,7.336346534933366,6.298633138574833,6.147533669972997,6.751532461559756,6.337552547715741,6.8181131932585,6.6812992409429235,6.348376510206747,6.427914433106876,6.117959718512246,6.831559822992296,6.520803690548424,6.601212801722775,6.21787473247131,6.992274432188455,6.447974812895306,6.389725055958715,7.27538795482898,6.4567621345512425,6.919322971330798,6.605280682905382,6.92213990487917,7.597166182445376,7,7.209239112106989,7.079521698661595,6.911982017546485,6.3998656532197336,6.262085143892833,6.459641371066015,7,6.880162323504939,6.257221840786359,6.018970969803057,6.178045607817773,6.563545151593604,6.193627049660668,6.065269195869366,6.015016107648817,6.55714062224107,6.403061382401732,7,6.5458893889616405,6.753717416633385,6.4234023104816735,6.226301570962876,6.6452666290300195,6.8690857257067846,6.925787190050353,6.211106868879726,6.43824904710075,6.18619340471288,6.315018520162565,6.228425378281453,6.778879687149058,6.641289190709587,7,7,6.6868149725074355,6.3594229307282815,6.68240390290238,6.495983929156174,7,6.21062961965263,6.160930841545783,7,6.564037588268669
6.603954745104887,0.8111918256043122,2,8.113,2,8.113,5.512944256771696,6.40642017706031,5.403226886982296,6.2468115177342955,6.003520404767638,6.377654735889913,6.108726271770982,6.6492876747509815,6.89798449799804,8.095564435337034,6.53129314596244,6.1949370253653875,7.8201999025362845,7.878066314425453,5.566502478501527,7.721980559921498,6.077661094424171,7,5.665173473857578,6.058008034917319,7.001680699013812,6.308587280666218,6.407852239616157,6.072937238159355,7.054926058600644,6.18289527433908,7.995719243431314,6.202141901158163,7.149895005195008,6.1165745223587065,7.672881704318012,5.975381833905268,8.305927350263469,6.905773000180178,6.804027624700949,5.7961324033216215,6.2586100973803935,6.182980909856948,6.7391156421215985,8.839581707546055,7.5656919039342325,5.408617985209303,6.808453057517477,8.040960740748982,8.595775113747921,6.049827962486732,5.175864307508538,7.3598580006747465,6.67231583413906,6.8221053471017274,5.827138529920962,5.749444371992243,6.000291596939997,7.68135133656527,5.160678800869892,5.727408449163335,6.61852627196538,5.521438598109924,7.252801862672324,6.068679039213753,6.0006346218475795,6.257739076036656,7,7.571997263010752,7.28786109512737,5.647258115346509,7.980166514315064,7.430964407831037,8.224488157395465,6.634019343365752,6.580667289691698,7.680557522319162,6.4636896568174045,5.652064026715539,5.665348021300565,6.04127412342502,8.287056842643574,5.683262574222913,6.090297525164531,6.668519629542078,6.496906151718768,6.487304306831575,5.962544830988511,7.036558680697056,7.459217963351056,6.58939667924784,5.7260834237251785,6.896739097123471,6.810214279586199,7.698193952603954,8.266829798087064,6.404648726145321,5.898792640671849,6.507169712491884,6.403616052361165,6.239475548107392,7.69304747738193,5.8875070244834795,7,5.4344884994920175,6.163137913904979,6.361720724574081,5.658059784814588,6.419840667815314,5.986910933342078,7,8.189771858168662,5.839999654262583,6.427706261947296,7.459892760092739,7.4715905538862275,6.048767739137192,7.117134791374868,6.287869860543261,6.9237596400396075,5.398599649918555,6.039983548534708,5.903056534035161,6.651771740679078,6.066565596004658,6.597551975248879,5.779077405601537,5.765630038461856,5.5727504133678725,6.071862073737291,6.431817245979216,5.931434165991659,5.434015579773254,6.07464896097048,6.84803667793422,6.444617964114608,6.964906091519188,7.057494838758666,6.994230839754173,5.962814823251958,6.636818809209888,7.854124944480919,7.742576146444707,7,5.897936123034038,5.978264681225774,5.981795696641642,5.810780771184941,7.422472010924151,6.12301120038367,5.162331374439022,7.157377002655714,7,8.739249553575986,8.060914647674405,6.097060377749769,6.536477176437314,7.890491027789053,6.385205116037524,6.402792324462739,5.424722356505742,7,5.3164402214975235,6.186359481973665,5.52091266094216,7.431430430791151,8.438646491991669,8.044915669401568,5.8578589225170985,6.893140062461855,7.45157163402037,6.609744370102929,6.652709804705246,5.363845228864906,7,7.824971083858269,7.399821619607474,8.047055049740298,6.733140398598581,6.492231511781357,8.37676092070322,5.351784742655356,6.521911351460256,8.115536402314806,7.542758551081135,7,8.06654645515261,6.515759340907924,7.908442585080838,5.583868145064874,6.14846673820516,5.953332110719627,6.337552547715741,6.205974426408869,6.568107414877838,5.545503168667873,6.111227899804399,6.746690188720394,5.8673639972091225,7.310775657049037,5.981302926618523,6.673475705336724,6.446716035871188,6.447974812895306,6.080655989885509,7.562784294417942,7.262210987211323,6.667774170530339,7.536011867804976,6.92213990487917,7.766053698661601,7,6.513193349472739,7.671287796781754,7.299418865295565,6.3998656532197336,6.257557973433415,6.413850240691422,7,6.880162323504939,5.990023666289096,6.356855706043822,5.774697944648784,6.563545151593604,6.82262656256535,5.589244219366048,5.769616420149309,5.729742321783676,6.41362835204787,7,5.638614807582896,6.460080873897977,5.84988213847409,5.5243504752756785,5.960072792970326,7.60617324086289,6.515753669740798,5.329925310757647,6.701633376143081,5.280136377001683,5.819756160396639,6.812891803287151,6.525976194128387,5.953839017944071,7,7,6.6868149725074355,7.151775522902972,5.700443028552227,5.771802147193423,7.844680448166322,5.914975916724325,6.160930841545783,7.997271210082522,6.250486687226672
6.601008306098235,1.09636372658282,4,9.302,0,9.261,4.9408116167755605,6.387947456011317,4.941856765311317,6.2468115177342955,5.838417728339698,6.0261580205033045,6.044650940876641,6.050059042807029,7.423642167249537,8.543155799944458,6.382166619953308,6.090243868459657,7.284837249806183,8.506139147944229,5.028884284654768,7.2019663084786165,6.077661094424171,7.077520537370123,5.665173473857578,6.058008034917319,7.001680699013812,6.18433664655636,6.407852239616157,6.285851217399759,7.054926058600644,5.57871421747532,8.316847180530798,5.6399227846659645,7.640934447467602,6.263796137135823,7.672881704318012,5.856829640071419,7.781482820960528,7.4351711290732565,7.2700186761223735,4.9241682981637425,6.2586100973803935,6.0952651453803375,6.7391156421215985,9.83488558819213,8.553797207535023,5.24634753786721,6.808453057517477,8.41786312329408,7.658492708940143,6.049827962486732,5.175864307508538,7.778565397456942,6.083278739792536,6.656375823365422,5.393297838798443,5.749444371992243,5.7639741708017205,7.6063358186283345,5.160678800869892,5.727408449163335,6.810720491493715,5.339978466810434,7.020948785023714,6.068679039213753,5.4813955602639455,6.257739076036656,7.734466541191307,7.65649829592686,6.962961364992154,5.257305975801435,8.931607022180948,8.252463484431164,8.224488157395465,6.530551556766828,6.924654515054415,7.123253344972474,5.951612581070064,4.7661336864129495,5.665348021300565,5.534946952950092,8.20841178916235,5.194367058703622,5.582541249355492,5.856728364181198,6.206503323084592,5.811879136513508,5.60560109711448,7.006416656909771,7.145241397521192,6.484446931895651,5.696514070397106,6.896739097123471,6.507228120530265,8.667910864531402,7.949662732969174,5.962193937883657,5.898792640671849,5.799857128322881,7.131107917776248,6.239475548107392,7.69304747738193,5.292004175072788,7.374373920301809,4.486520147260726,5.331871670873597,6.197200046018059,4.873656850910202,6.900218405457929,5.8416736203441175,7.902267742407119,8.223501472105745,5.787398091282026,6.753585697390429,8.440893250171845,7.4715905538862275,6.915766776509845,7.727466156303966,5.834180204604166,6.9237596400396075,5.165652254541857,5.365991780265539,6.461212402242001,6.651771740679078,6.72918353135637,6.597551975248879,5.383248754776825,5.765630038461856,5.002228773767939,6.071862073737291,6.431817245979216,5.356752134279676,5.434015579773254,6.07464896097048,7.66999218089915,5.699595722646517,6.964906091519188,7.057494838758666,6.994230839754173,5.2811416983212975,6.636818809209888,8.82338892220449,7.096338803839473,7.666863479127943,5.823176376932814,6.719347520740546,5.8481649532763855,5.140525404236063,8.061179626374827,6.157072683051815,5.162331374439022,7.47221982074683,6.14811882987712,8.739249553575986,8.543661198876219,6.062799931959207,7.105614097456558,7.890491027789053,6.792163149702277,6.295588189729459,5.355883533134714,7.774190939769792,4.652410964341311,5.962609098402047,5.52091266094216,7.811820164486583,7.743870308299351,8.097932528240742,5.813498268327798,6.7288866185710665,7.896590699907289,6.609744370102929,6.553719340013619,5.194798783677182,7.465027166460677,7.824971083858269,8.140334553952217,8.857885407233365,6.733140398598581,6.833105112010295,8.37676092070322,5.77744733126247,6.303620594490892,8.115536402314806,6.85974577969141,6.740972051912918,8.167419281573562,6.515759340907924,8.772470460767309,5.3180742868055475,7.005666720512207,5.835111157384433,6.072848252046424,5.956333986844708,5.8107507699684335,5.545503168667873,5.728891304152048,6.989581973054949,6.417439742828403,8.211179598433086,5.981302926618523,6.828503342308254,5.928791467315164,6.06130683304766,6.037568531178301,8.511404071681772,7.983251742399627,7.312761431619407,8.206181987976098,7.86046610485684,8.257687296590728,7.877708581026277,6.1920362946757,8.381201203407386,8.248971879216585,6.3998656532197336,5.514921909152616,6.21009888475138,7.872135094519811,6.880162323504939,5.990023666289096,6.728602018488214,5.013725851697087,5.806139041066128,6.82262656256535,4.598378414738587,5.335558227741549,5.370408056662113,7.27550293241299,7.502975869224188,5.638614807582896,5.889541150857323,5.444139647451403,5.267115096675232,5.133241021079289,7.703109500181409,7.029495227708499,4.7137469101146765,6.888244619208321,4.4347337671663745,4.952451661367577,7.713244986230862,6.223083640528637,6.2871737201213715,7.434814225685496,7.909025918815193,7.323663463597735,7.202475451110546,5.28197728857029,5.521583063565792,8.428125732475344,5.001239952851083,6.072042057187321,8.874195989419675,6.250486687226672
6.465532455224359,1.3997755814063595,0,8.269,0,8.269,4.5972203688035655,5.561373464120333,4.119004789269829,6.661399173090592,5.40433338585835,5.133355259646896,6.044650940876641,5.82954428061468,7.816265805364719,8.722342918752538,5.4508708252515365,5.3889811521694275,6.744243727145042,8.932478058466653,4.356492333968548,6.216716979630122,6.4336188265643655,7.390566338568513,5.210719797974365,5.960808662968593,7.001680699013812,5.562237218175778,5.62218718041163,6.285851217399759,7.791772963746673,5.559142925117388,8.618902108628612,5.508858626198885,7.927586398294516,7.228477651150852,6.922066295430518,5.3618174225425035,6.9382546457277545,7.488769459666274,7.660895318224094,4.572587290241933,7.119167428816081,5.127125085450865,6.7391156421215985,10.774670983173666,7.757699719999564,4.437153283120175,7.762514847357367,8.41786312329408,6.811534439863585,6.4744926738079265,5.175864307508538,8.719325935067976,6.06966051097753,5.870400889158955,4.8672557981451225,5.749444371992243,4.838282242005646,6.9203034594249475,5.160678800869892,4.811497460737418,6.810720491493715,4.645150268432561,6.477592552600166,6.068679039213753,5.462117642736533,6.793015552799733,7.85149142889501,8.355088350502887,6.34843639275042,4.905034928641111,8.931607022180948,8.83704398003372,8.224488157395465,6.222346625012572,6.924654515054415,7.123253344972474,5.951612581070064,4.029055885175796,5.665348021300565,4.623758053620547,7.735759530328615,4.315580965655934,5.47745979435594,5.418620529863807,5.575502437878201,5.803923125655903,5.60560109711448,6.033162877719334,6.318884888072931,6.259854938710093,4.84396425489575,5.916356223483468,5.860729014124798,9.189791267988095,7.281322256091549,4.9715197154164406,6.21938457391303,5.432644433105244,7.706884926141303,6.239475548107392,8.051071323031826,4.601602173011264,7.504600487920558,4.323468031001135,5.085473183998178,5.43552712123585,4.873656850910202,7.5184904458294675,4.97695433763442,8.85374817045011,8.223501472105745,5.075578947890214,6.753585697390429,7.874513295530007,7.981441090000964,6.915766776509845,8.159829716704442,4.849095916678273,6.130183140219661,4.75447984066225,4.607509491450831,6.676178239551014,5.819644725913105,6.919774580830456,6.252375514890975,4.73805446209101,5.094511705870879,4.216432181474143,6.558164220618704,6.325221564812616,4.995974624232137,5.1680576460011,5.874419717794557,7.66999218089915,5.682569940424891,7.328490733227744,7.807124390532596,7.927320633552833,5.224571678806197,6.636818809209888,8.992132152717698,6.1177927384265205,7.75075776466041,5.116610320041452,7.204446645114663,5.1490215614222565,4.837736264687964,8.55362007559818,6.157072683051815,5.727825501838938,8.439021477184506,5.700104886769702,7.9572378905623085,8.543661198876219,5.3708299940985755,7.069304646482139,7.566061380541615,7.0799713430644236,5.419972010610601,4.662898069229428,8.37894382822707,4.599738657786621,5.104465039116333,5.213343516620609,7.811820164486583,7.743870308299351,8.705337957489956,5.377468290547375,6.02635754536815,8.890108137080958,6.609744370102929,6.553719340013619,4.497353196646635,7.829819425801888,8.159641871307882,8.16351989331378,9.34938295459606,5.9395599781435315,6.833105112010295,8.328317757933002,5.77744733126247,5.735965578357701,7.857677054793364,6.85974577969141,6.255825602009264,8.768740807788689,6.3315098414190025,9.393760875270065,4.494279791282239,7.874502166419543,5.207035013987792,6.072848252046424,5.582316467943588,5.8107507699684335,5.758160664786945,5.693295308659334,6.989581973054949,6.91834416876244,8.960607911758705,6.158377826500747,7.647343416918763,5.928791467315164,5.8895733251570865,5.531208269218741,8.511404071681772,7.983251742399627,7.312761431619407,8.45010663228273,7.86046610485684,8.665318216326053,8.026802863197357,5.270525416263316,8.684908960807855,8.567818833488925,6.3998656532197336,4.621868811363924,5.721996208955302,8.382988867364043,6.704596371768619,5.207243565913047,6.728602018488214,4.562820653979829,5.44930376364116,6.82262656256535,4.178752276173212,5.1880643441325365,4.659459892331311,7.774414753741661,7.792827609460346,5.638614807582896,5.889541150857323,5.1498926636311175,4.708323298131872,5.12909658280137,7.7870190212174535,7.388943346671044,4.383350765606672,7.517465752164579,3.8049478949453865,4.7658493393302575,8.004597061033726,5.778495836891396,6.2871737201213715,7.9922637133168415,8.005536852090476,7.323663463597735,7.202475451110546,4.459652468872238,4.837325120462863,9.029974920557216,4.046970219599819,5.690358190291471,9.200096432336695,6.250486687226672
6.2934388163572725,1.7352231734180592,0,8.101,0,8.101,3.6327242956137087,5.369397697669095,3.8102284956850188,6.661399173090592,4.738420960184983,4.604592150825553,5.211716925219404,5.682810282059272,8.593723277384276,8.722342918752538,4.59009684802663,4.947017331877023,6.710958940885799,9.862333019659998,4.289540370402296,5.991901661101912,6.7731414972237385,8.15188400990028,5.210719797974365,5.960808662968593,6.298053654722178,4.911747652040486,4.7597319795905895,5.560617666517922,8.123001610571162,5.5304953240665835,9.592041754778363,4.944883044890992,7.623164461256636,7.785437339092852,6.207821030277822,5.357063717063147,6.270504357541489,8.446860516540431,7.660895318224094,3.7804911584792653,7.844774131890629,4.94785573032465,6.709946911169132,11.641687004401033,7.529892724103387,4.3574498916085025,7.762514847357367,8.41786312329408,6.312325335960876,6.4744926738079265,5.175864307508538,9.032470105060396,5.101822033963325,5.23822708034296,4.688862736971538,5.696950052640673,4.720312337711124,5.996211904666483,5.160678800869892,3.9402888082813847,5.843603699455706,3.824475038625156,6.415457042973824,5.98981110923714,5.147845739311427,6.793015552799733,8.752329371524567,8.355088350502887,5.558597918501545,4.34882837129741,8.931607022180948,8.934239382797003,7.417812749166435,5.861722339024669,7.530321757303372,6.957934974697735,5.027801877845371,3.697619494020274,5.1074362481231335,4.613545567999763,7.53939131325671,4.220546644751326,4.979240289323461,5.063890083698858,5.010351942763356,5.276020173487916,4.702372155236956,5.892298547043374,5.668101318644112,5.550245381105872,4.588329599518049,5.80007644183923,5.215805325638649,9.554463283422507,7.241112485444599,4.0345581374917,5.962593562244923,5.39926179094627,8.223331854141655,6.388401746981021,8.051071323031826,3.9954735611517975,7.9393707223558385,3.36042277771784,4.1068078591143875,4.643328388115154,4.077634004989664,7.903758399112656,4.827313520358021,9.435292923195396,7.276975273115337,4.238865335996961,5.868865248867982,7.860546077122454,7.981441090000964,6.915766776509845,8.404743326906111,4.151870197166003,5.8687842655779665,4.494615934859244,3.6892187014721003,6.676178239551014,5.819644725913105,7.763870393411752,6.252375514890975,3.828083427899887,5.094511705870879,4.100230883200628,5.993599830616944,5.362662187912938,4.657099816182349,5.077112367940832,5.493721696059376,8.465097931670492,4.762386690664814,8.24147047885515,8.155771110582558,7.927320633552833,4.5394305065767595,7.061746394120005,8.992132152717698,5.45005805641348,8.222309255657835,4.928049529222539,7.361116873827621,5.021764902131135,4.7227279243926645,8.948507562302892,6.157072683051815,5.605994558096278,9.289522151813692,5.6940040996471755,7.4398110604052325,9.215974146136338,5.327930717370187,6.401390355262117,7.164709114486441,7.159794666683,4.981538028717569,4.005269702431321,9.000690339149767,3.9294464255485098,4.3944874557606735,5.0334486828092295,7.247578515075435,7.229842220675643,8.758658286618548,4.7608580960039255,5.2744280262407575,8.890108137080958,5.889953343492524,6.553719340013619,3.6992661479619793,8.689520489225965,7.725143767849401,8.660031010925266,9.352401663001695,5.637108692527822,7.704247919752061,7.848192969956026,6.6948785087555,5.401745313164559,7.120725078936399,6.206660303301956,6.050722132388927,9.388974202612674,5.6475012906115,9.454574426452163,3.900041089502368,7.874502166419543,4.86897343585501,6.072848252046424,5.5317914579464915,5.721456505433415,5.758160664786945,4.8219260381518865,6.130032327569076,7.039362467150344,9.950784864900125,5.683474345862726,7.647343416918763,5.928791467315164,5.404866733684153,5.115123329504799,8.338031724260173,7.983251742399627,7.9934060247263625,8.45010663228273,6.9785896388435775,9.507646788412725,8.581988894348077,5.109553039489251,8.93863071635379,8.567818833488925,5.618687372275077,3.9926170188506944,5.288816206998394,9.12476546256563,6.270034950632983,4.638096638996176,6.728602018488214,3.892002696607069,4.559000251943068,6.2762725206573755,3.237987018710329,4.546643314048672,3.841713150362902,8.724088216598064,8.250314876329446,6.383450182518496,5.889541150857323,4.450101831465654,4.328073232346257,4.567163094122797,7.7870190212174535,8.059147220955216,4.383350765606672,7.517465752164579,2.8389759569518405,4.7658493393302575,8.004597061033726,5.087286775680363,7.096853275685843,8.063748977719303,8.474679528317926,7.323663463597735,7.865118016715262,4.00451380850772,4.063549014755988,9.530566749245342,3.751506052847806,5.690358190291471,9.914776879549832,5.392588738783799
6.103854853663018,2.0697384415729285,0,7.593,0,7.593,3.188358449097469,5.25988805304681,3.371656439611878,6.661399173090592,3.769051063348195,4.186016727370418,4.734931772905942,4.831520614426815,8.593723277384276,9.35433174484321,3.9160088332950855,4.905807786996297,6.333712310519166,10.397308515705237,3.625230406590826,5.166852821923445,5.862446064802783,9.095227388891418,5.0609210082285685,6.608531894283329,5.971353132000165,4.059173095623149,4.495122335579577,4.836321294429605,8.945946406548813,5.39978213500153,9.76308101531529,4.491640833443703,7.375139354906632,7.785437339092852,5.493913003169399,4.682321959859239,5.320738624766475,8.446860516540431,7.215613215410597,3.7303269944386335,8.487133566727367,4.118434983776466,6.709946911169132,12.536016717856338,7.529892724103387,3.513264244421656,7.762514847357367,8.41786312329408,6.312325335960876,6.4744926738079265,5.175864307508538,9.46728423933618,4.763717907890668,4.543667207790658,4.466944282578847,5.696950052640673,4.23603609848966,5.662143815357873,4.972431552695483,3.9402888082813847,5.031028312779378,3.387256769740692,5.766478435191172,5.353329070014945,4.833119709642738,6.793015552799733,9.176298263159108,8.355088350502887,5.482834630787034,3.650205857322703,8.931607022180948,9.517128239964332,7.185138645192355,5.303469566980107,7.530321757303372,6.040476323383752,4.956609305748429,3.410652093793542,4.48704337206015,3.855735672101085,7.076889204438272,3.9173059556331022,4.899143151366785,5.012198938253849,4.572394249351998,4.630478138160637,4.6811952904243554,5.055888878371011,4.875280108491669,4.880263440823032,3.8058745406321046,5.708885186357434,4.969379555713523,10.290269748699648,6.969479081924137,3.580309169994755,5.962593562244923,5.141796277228345,8.648055777270166,6.388401746981021,8.381480974171318,3.3182014011432903,8.359778243598155,3.0574037372907448,3.210074682840216,4.049418212881949,4.021896109591214,8.119354647311937,4.475187350548425,9.841068563373929,6.9163485287833435,4.035910863869578,5.2746325756016414,7.39232339093283,7.1425748464106205,6.915766776509845,8.88472269895643,3.185669056976063,5.754203157087462,4.331169279183048,2.769507156222004,6.676178239551014,5.819644725913105,7.931513825777122,6.252375514890975,3.5742214354744086,5.094511705870879,3.568675266732349,5.502516965396779,4.587910035805978,4.562103143210912,4.53608898504988,5.21675430668434,8.615802356832274,3.9244080690287473,8.24147047885515,8.98033751261493,7.927320633552833,3.845198933183547,7.082437129858286,8.992132152717698,5.235497511628153,8.440408336869089,4.183960892520048,7.5804344933061145,4.962958580323711,4.28773782712182,9.65871891472595,6.157072683051815,5.605994558096278,9.289522151813692,5.118307516739126,6.695811240028042,9.812215544724078,5.212699568332093,6.3232335173751775,6.895640516275793,7.159794666683,4.593835659029251,3.0277763834721982,9.708355118993312,3.3294139620252086,3.8831281901839905,5.031267050993634,7.247578515075435,6.9724615645408194,8.758658286618548,4.448172475409972,4.805326016180246,8.890108137080958,5.555040962541568,5.997100969115949,3.231560694007072,9.652687256103098,7.725143767849401,9.578766608404012,10.142921633065619,5.637108692527822,7.5454535816581645,7.848192969956026,7.38895191136788,5.243687210360861,6.2419472092441195,5.492178413915793,5.629631840683821,9.905032078130652,5.317948358067817,9.949229070689483,3.2352246382686314,7.874502166419543,4.204348436615401,5.581089875993834,4.798815294705976,4.8685683920074245,5.758160664786945,4.3034617614303405,5.24501463158933,7.203993408253885,9.950784864900125,5.28294666088457,7.5648965334164515,5.195169281462434,4.857836830537389,4.474537384389313,8.036897244965,8.000605574171528,8.678225216202549,8.45010663228273,6.747699930826774,9.926568863709324,8.935331056224065,4.925329224406434,9.636158689635057,9.019500026308746,5.239429686795165,3.0947620918233465,4.325328835468338,9.344839066067372,5.934481322123937,4.144029567854242,6.728602018488214,2.955538099259062,4.559000251943068,6.150122195599484,3.1217183943960753,4.429617630440166,3.451631522319887,8.724088216598064,8.250314876329446,7.145046357873033,5.889541150857323,3.588467334521563,3.9932482504759146,4.377302574058572,7.7870190212174535,8.408102371630578,3.988903909912058,7.517465752164579,1.8577295358334527,4.603414462308031,8.965227248416786,4.363633476895329,7.781026182317522,8.196063148912375,8.84676250923885,6.965415200354581,8.513934213620269,3.8081792793431193,3.2743853601905424,10.172491354468574,3.4426493622360295,4.768767774436141,9.953254977708118,4.943610813130736
