$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
9.9,4,7.32,4,7.32,120143
9.9,1,7.644,1,7.644,13268
9.9,1,8.271,1,8.271,20607
9.9,0,7.479,0,7.479,39772
9.9,1,8.584,2,7.248,64411
9.9,3,8.172,3,8.172,40211
9.9,0,8.102,1,6.188,19390
9.9,0,8.217,1,7.769,52610
9.9,1,8.272,1,8.272,42305
9.9,0,8.091,0,8.091,27423
9.9,2,7.061,1,6.968,52447
9.9,1,7.909,1,7.909,6508
9.9,3,7.683,2,6.219,40757
9.9,0,7.898,0,7.898,4077
9.9,0,7.358,4,6.884,52017
9.9,4,7.702,4,7.702,11752
9.9,3,8.784,0,6.797,26288
9.9,1,8.565,2,7.832,14379
9.9,0,7.983,4,7.564,62626
9.9,0,7.733,0,7.733,18162
9.9,4,9.277,1,7.238,14906
9.9,4,8.477,4,8.477,21232
9.9,4,7.278,2,6.97,30211
9.9,2,7.823,2,7.823,22562
9.9,4,9.818,4,9.818,61097
9.9,0,7.596,3,6.827,25841
9.9,4,8.133,2,7.68,16586
9.9,0,8.134,4,6.164,36383
9.9,3,8.102,1,7.27,10725
9.9,3,8.149,3,8.149,13820
9.9,3,8.802,1,8.046,19088
9.9,2,7.675,2,7.675,27141
9.9,1,7.785,1,7.785,148133
9.9,1,8.319,0,6.42,15368
9.9,3,8.453,3,8.453,29840
9.9,0,8.4,0,8.4,18992
9.9,1,7.708,1,7.708,29465
9.9,0,7.98,2,7.604,12076
9.9,2,7.615,2,7.615,61902
9.9,2,7.991,4,6.249,23843
9.9,1,7.13,2,6.868,16588
9.9,2,8.022,4,6.933,15902
9.9,2,7.8,2,7.8,46467
9.9,1,8.201,4,7.651,33003
9.9,1,8.421,1,8.421,69014
9.9,4,10.26,1,7.24,35993
9.9,0,7.823,0,7.823,38602
9.9,2,7.617,0,6.531,25835
9.9,1,8.907,3,7.909,57386
9.9,0,8.222,1,7.159,19977
9.9,3,8.431,3,8.431,29225
9.9,4,7.064,4,7.064,82740
9.9,0,8.684,3,8.616,20728
9.9,0,7.08,2,6.939,13688
9.9,0,7.798,1,7.784,35212
9.9,0,7.339,1,5.899,60920
9.9,4,8.031,4,8.031,70660
9.9,1,8.992,1,8.992,112108
9.9,0,8.552,0,8.552,15176
9.9,1,7.59,3,7.52,19721
9.9,1,9.604,0,6.695,12815
9.9,4,8.613,4,8.613,15459
9.9,2,7.753,4,7.562,5517
9.9,0,7.582,2,7.328,8322
9.9,2,7.416,3,7.227,46075
9.9,2,9.089,1,6.302,15136
9.9,0,8.673,0,8.673,53402
9.9,2,8.126,2,8.126,32996
9.9,0,8.768,4,8.001,25759
9.9,4,8.753,2,7.746,25255
9.9,0,7.988,2,7.983,18458
9.9,1,8.504,3,7.952,7126
9.9,2,8.459,1,7.618,18400
9.9,1,8.477,2,5.53,25555
9.9,4,7.846,0,4.93,56243
9.9,4,7.655,4,7.655,5746
9.9,1,7.286,4,6.998,32700
9.9,4,8.043,3,6.625,28715
9.9,3,6.717,4,6.031,51802
9.9,1,8.917,4,7.71,19211
9.9,3,8.08,3,8.08,9301
9.9,0,8.906,0,8.906,21500
9.9,1,8.516,1,8.516,18715
9.9,2,8.03,2,8.03,30303
9.9,4,8.233,4,8.233,23162
9.9,3,7.158,3,7.158,9470
9.9,4,7.273,1,7.105,17168
9.9,1,7.856,2,5.04,15911
9.9,2,7.607,2,7.607,74724
9.9,1,8.648,3,6.596,42036
9.9,2,7.723,2,7.723,8131
9.9,2,8.556,2,8.556,11731
9.9,1,7.585,1,7.585,14760
9.9,0,7.873,3,7.51,39863
9.9,3,8.436,4,8.206,36260
9.9,0,8.634,3,7.44,12595
9.9,2,9.139,2,9.139,16453
9.9,0,7.547,4,6.91,14210
9.9,0,7.164,1,6.932,24540
9.9,2,9.075,2,9.075,18234
