$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
10.5,3,7.465,2,7.144,4587
10.5,0,7.71,4,7.497,3245
10.5,3,6.921,0,6.682,1878
10.5,0,7.633,0,7.633,1343
10.5,1,8.628,4,5.797,7747
10.5,0,7.919,2,6.344,5290
10.5,4,7.985,1,6.521,10294
10.5,2,8.492,2,8.492,1231
10.5,2,7.015,0,5.174,9464
10.5,3,6.916,3,6.916,4965
10.5,3,7.609,1,7.153,1103
10.5,3,8.449,4,6.988,18458
10.5,0,8.188,1,6.169,7195
10.5,2,9.036,4,7.551,6935
10.5,0,8.125,0,8.125,6854
10.5,2,7.966,2,7.966,2091
10.5,2,8.734,2,8.734,11313
10.5,4,8.77,3,6.738,1998
10.5,2,8.647,4,6.831,7418
10.5,2,7.844,2,7.844,4014
10.5,0,10.112,1,5.993,3090
10.5,4,8.061,4,8.061,10046
10.5,2,8.488,2,8.488,7444
10.5,3,7.607,4,7.586,4752
10.5,0,8.316,1,8.289,6344
10.5,2,8.598,0,7.231,4823
10.5,4,7.07,3,6.12,12275
10.5,4,9.217,2,6.663,2531
10.5,2,8.334,0,7.423,3927
10.5,0,8.836,4,7.129,18863
10.5,1,8.26,0,7.08,2060
10.5,0,7.559,4,7.429,3178
10.5,0,6.587,1,6.54,11921
10.5,2,8.068,3,7.243,1382
10.5,2,7.519,0,7.478,9253
10.5,2,8.804,2,8.804,3378
10.5,0,7.727,0,7.727,7942
10.5,1,8.319,4,7.609,23191
10.5,0,6.909,1,5.257,15173
10.5,1,8.191,2,7.781,7788
10.5,0,8.256,4,7.324,14777
10.5,0,7.683,0,7.683,5168
10.5,3,8.082,2,6.493,1779
10.5,2,8.259,2,8.259,17616
10.5,0,9.839,0,9.839,11277
10.5,0,7.447,1,6.097,14156
10.5,4,8.707,0,6.382,6389
10.5,4,9.658,4,9.658,7846
10.5,2,8.364,0,8.086,14350
10.5,4,7.708,3,6.579,1186
10.5,2,7.364,2,7.364,5434
10.5,3,8.335,3,8.335,6283
10.5,4,7.461,1,7.394,5602
10.5,2,8.04,1,7.874,1676
10.5,2,7.575,1,6.949,9616
10.5,4,8.049,1,7.278,8081
10.5,0,9.085,2,5.705,4883
10.5,2,8.19,0,7.654,13981
10.5,3,7.952,2,7.485,5708
10.5,2,7.424,2,7.424,5973
10.5,3,8.129,0,6.415,19336
10.5,1,7.999,1,7.999,4714
10.5,4,7.925,1,6.979,18465
10.5,3,7.401,2,5.263,5605
10.5,4,8.335,2,6.499,3920
10.5,3,7.132,3,7.132,5996
10.5,4,8.142,3,6.908,10511
10.5,2,7.956,1,7.119,817
10.5,3,9.259,4,6.917,7344
10.5,0,7.05,3,5.471,21037
10.5,0,8.378,3,6.483,24004
10.5,3,7.161,4,6.023,21365
10.5,4,8.387,0,7.466,9436
10.5,1,9.418,4,7.611,12805
10.5,3,7.761,3,7.761,17076
10.5,3,7.715,4,6.403,5347
10.5,1,7.944,3,7.028,9441
10.5,3,7.753,3,7.753,5636
10.5,0,8.285,3,5.837,3738
10.5,2,9.111,4,7.64,2190
10.5,4,7.928,0,6.635,7258
10.5,3,9.182,1,5.95,6083
10.5,2,7.941,2,7.941,2344
10.5,4,8.203,3,6.961,10272
10.5,3,9.395,2,6.653,1164
10.5,3,7.283,1,6.712,4658
10.5,1,7.698,2,6.73,16620
10.5,4,8.282,0,7.056,1675
10.5,3,6.876,2,6.272,12779
10.5,1,8.977,2,6.074,5512
10.5,4,8.824,0,5.92,12364
10.5,3,8.181,1,6.766,2816
10.5,0,8.577,0,8.577,2907
10.5,1,7.989,2,6.475,7738
10.5,3,6.581,1,4.723,21351
10.5,3,7.129,4,5.207,8010
10.5,4,8.69,3,7.197,13545
10.5,4,8.609,3,6.752,10191
10.5,2,7.208,2,7.208,3915
10.5,1,8.259,2,5.984,9669
