$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
0.2,0,8.034,0,8.034,3886
0.2,3,7.685,3,7.685,13134
0.2,0,9.018,3,6.854,4661
0.2,2,8.304,0,8.3,9831
0.2,4,7.477,4,7.477,3798
0.2,2,8.449,3,8.297,7761
0.2,1,9.016,1,9.016,2644
0.2,4,8.797,4,8.797,1682
0.2,1,10.166,3,7.5,3138
0.2,4,7.533,1,6.811,10038
0.2,4,7.717,4,7.717,8157
0.2,4,7.437,4,7.437,3380
0.2,4,8.017,0,6.875,18492
0.2,0,7.711,4,5.718,6672
0.2,0,7.925,3,6.408,5717
0.2,2,7.306,3,7.07,3326
0.2,4,8.352,1,8.319,4331
0.2,3,8.313,3,8.313,4281
0.2,2,7.747,0,7.605,3391
0.2,1,7.112,1,7.112,4109
0.2,4,7.482,1,7.044,1618
0.2,1,7.536,3,7.284,8182
0.2,3,8.467,4,7.771,3226
0.2,0,7.478,1,7.19,10278
0.2,3,7.314,4,6.769,5058
0.2,2,7.264,2,7.264,5441
0.2,4,8.498,0,7.828,9787
0.2,1,8.382,0,6.724,14431
0.2,4,8.835,2,7.213,5485
0.2,1,8.465,1,8.465,4354
0.2,1,8.306,3,8.024,4055
0.2,1,6.908,2,6.285,4651
0.2,4,7.765,2,6.363,7430
0.2,2,7.866,3,6.943,3245
0.2,4,7.912,3,6.857,15728
0.2,0,8.255,0,8.255,5129
0.2,0,8.206,2,8.044,4002
0.2,1,9.082,1,9.082,3750
0.2,3,6.963,4,6.611,4496
0.2,2,7.751,4,6.86,17570
0.2,3,7.817,0,6.975,10686
0.2,0,8.33,0,8.33,2805
0.2,3,8.605,3,8.605,1741
0.2,0,8.881,1,8.154,4450
0.2,2,8.07,2,8.07,5441
0.2,3,8.979,3,8.979,6718
0.2,0,8.341,1,6.732,2485
0.2,1,7.326,2,7.207,7689
0.2,2,8.33,2,8.33,4467
0.2,2,8.2,1,7.08,6863
0.2,4,8.706,0,7.513,5276
0.2,3,7.07,3,7.07,3271
0.2,2,8.203,2,8.203,1773
0.2,2,7.474,2,7.474,6909
0.2,4,8.634,4,8.634,1002
0.2,2,8.751,2,8.751,6573
0.2,2,7.229,2,7.229,1546
0.2,3,8.482,2,7.143,12244
0.2,3,7.149,4,6.285,13428
0.2,2,8.35,2,8.35,10079
0.2,0,7.854,0,7.854,2632
0.2,3,9.182,2,6.936,6759
0.2,3,8.125,2,7.465,4097
0.2,2,8.433,2,8.433,3396
0.2,3,9.825,3,9.825,2941
0.2,0,8.073,3,7.323,19271
0.2,0,7.457,1,7.213,2673
0.2,2,7.464,2,7.464,4217
0.2,1,8.552,1,8.552,3441
0.2,2,8.101,0,7.029,3477
0.2,3,8.195,2,7.934,8052
0.2,1,7.965,2,6.942,4200
0.2,0,8.071,3,7.474,4764
0.2,3,7.581,2,6.508,15918
0.2,2,7.484,0,7.284,13476
0.2,2,7.729,2,7.729,20105
0.2,0,9.206,0,9.206,2032
0.2,0,7.501,4,7.493,2591
0.2,2,7.541,3,6.941,11076
0.2,4,7.269,3,7.259,5756
0.2,4,9.789,4,9.789,13463
0.2,0,7.934,0,7.934,10236
0.2,4,7.861,2,6.108,4344
0.2,0,8.622,2,6.478,12756
0.2,1,8.142,1,8.142,22923
0.2,4,8.021,0,7.669,6487
0.2,3,7.877,2,7.377,7790
0.2,0,7.896,4,7.141,12913
0.2,2,8.486,3,7.514,5427
0.2,1,8.017,2,7.403,2390
0.2,2,8.801,2,8.801,3846
0.2,1,6.908,1,6.908,2887
0.2,4,7.208,4,7.208,6490
0.2,3,7.262,4,7.005,20270
0.2,4,8.759,4,8.759,2736
0.2,3,9.116,3,9.116,3476
0.2,3,9.379,3,9.379,5172
0.2,4,7.255,2,7.012,5498
0.2,0,8.438,4,7.977,4736
0.2,1,8.443,3,7.327,9590
