$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
5.0,2,8.114,1,7.314,137261
5.0,2,8.791,2,8.791,176262
5.0,2,7.455,2,7.455,431301
5.0,3,8.305,1,6.8,258515
5.0,3,7.622,3,7.622,566257
5.0,4,7.623,4,7.623,196633
5.0,2,7.663,2,7.663,46988
5.0,4,8.032,4,8.032,63156
5.0,3,8.2,3,8.2,208236
5.0,2,8.101,2,8.101,183570
5.0,3,8.336,1,7.27,153203
5.0,4,8.16,4,8.16,213589
5.0,3,7.875,3,7.875,193651
5.0,0,7.141,4,6.345,136433
5.0,1,7.476,4,7.393,762414
5.0,0,7.996,3,7.071,77311
5.0,4,8.916,3,7.307,45841
5.0,2,8.294,0,7.165,280231
5.0,3,7.889,3,7.889,234953
5.0,1,7.864,1,7.864,100336
5.0,2,8.427,4,7.847,268499
5.0,1,6.454,4,5.812,352243
5.0,2,8.257,3,8.066,281418
5.0,0,7.915,2,7.41,101250
5.0,2,7.737,2,7.737,163640
5.0,2,9.624,2,9.624,152580
5.0,0,7.579,0,7.579,172189
5.0,1,9.608,1,9.608,232589
5.0,1,8.93,3,6.168,298896
5.0,1,8.624,1,8.624,97547
5.0,0,8.264,3,7.236,262251
5.0,0,7.684,1,6.939,153718
5.0,3,8.895,4,7.553,342788
5.0,2,9.101,2,9.101,231194
5.0,0,8.317,1,7.746,176758
5.0,3,7.93,1,6.239,518726
5.0,2,7.769,0,7.296,416728
5.0,2,8.3,2,8.3,300429
5.0,2,7.729,0,6.696,468933
5.0,2,7.536,4,7.305,109121
5.0,0,7.687,0,7.687,399402
5.0,2,7.975,1,7.461,295944
5.0,4,7.661,0,6.791,126128
5.0,1,8.872,0,6.565,645952
5.0,1,8.616,2,7.169,435768
5.0,1,7.244,0,7.14,210926
5.0,0,7.444,4,6.787,193392
5.0,4,7.853,4,7.853,522358
5.0,2,7.861,1,6.913,232112
5.0,3,9.418,1,8.192,186339
5.0,1,8.721,4,6.787,89763
5.0,1,8.379,3,8.05,578969
5.0,3,8.987,1,6.944,244870
5.0,0,8.586,2,7.732,344677
5.0,4,7.27,1,7.047,396851
5.0,3,8.459,3,8.459,111801
5.0,4,8.519,1,6.34,215361
5.0,0,8.395,2,8.125,294620
5.0,0,7.806,0,7.806,218182
5.0,0,9.035,2,7.053,100271
5.0,1,7.582,1,7.582,303495
5.0,1,8.402,4,7.946,281137
5.0,3,7.751,3,7.751,78661
5.0,1,7.762,1,7.762,168660
5.0,1,9.75,1,9.75,248319
5.0,0,7.868,4,7.279,342951
5.0,2,7.18,4,6.253,285873
5.0,2,7.896,2,7.896,597852
5.0,4,8.159,1,6.3,181219
5.0,4,8.064,4,8.064,85322
5.0,3,8.305,0,8.021,600493
5.0,0,8.032,0,8.032,441145
5.0,0,10.289,0,10.289,382124
5.0,1,7.38,4,7.291,112357
5.0,4,7.898,1,7.391,533779
5.0,3,7.314,3,7.314,448108
5.0,0,8.635,0,8.635,164098
5.0,1,6.693,4,5.674,290261
5.0,4,7.965,1,7.885,121584
5.0,2,9.034,1,7.1,455446
5.0,1,9.149,1,9.149,101034
5.0,0,8.2,1,8.052,190268
5.0,4,8.384,4,8.384,139916
5.0,4,7.778,0,7.602,366176
5.0,3,7.805,4,6.297,166472
5.0,4,7.777,4,7.777,167893
5.0,4,7.66,4,7.66,354491
5.0,3,8.235,1,7.765,148708
5.0,2,8.769,2,8.769,129623
5.0,4,7.623,3,7.608,231407
5.0,2,9.329,0,7.899,217199
5.0,4,9.492,2,7.807,159240
5.0,1,7.253,3,7.209,47647
5.0,3,7.808,2,7.481,591057
5.0,3,8.644,2,7.275,234224
5.0,4,9.652,3,8.522,260720
5.0,4,7.024,4,7.024,307772
5.0,1,7.862,2,7.166,231473
5.0,0,7.718,1,7.219,421787
5.0,2,8.008,2,8.008,299905
