$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
10.4,2,8.344,2,8.344,29023
10.4,3,7.922,4,7.64,18940
10.4,3,8.222,1,7.831,22068
10.4,1,7.611,1,7.611,15643
10.4,4,8.446,2,7.279,4673
10.4,4,7.325,4,7.325,19980
10.4,1,8.706,2,7.088,33721
10.4,0,6.941,1,6.641,56487
10.4,3,9.284,3,9.284,14352
10.4,0,8.542,4,7.663,65190
10.4,0,7.505,1,5.882,50891
10.4,0,7.661,3,6.861,40618
10.4,1,9.146,3,8.886,31177
10.4,2,8.14,4,6.712,19787
10.4,1,8.509,4,8.371,24330
10.4,1,7.572,0,6.592,19715
10.4,3,8.059,2,5.482,41194
10.4,3,8.487,1,8.242,7505
10.4,0,7.393,0,7.393,10405
10.4,0,8.268,4,7.839,13224
10.4,1,10.123,4,7.229,26891
10.4,4,7.647,3,7.436,11305
10.4,0,7.892,1,7.146,17185
10.4,2,7.736,0,6.17,17415
10.4,3,6.601,0,6.583,14985
10.4,2,8.939,1,7.829,16208
10.4,4,7.718,3,7.2,14777
10.4,4,8.36,3,7.24,15605
10.4,0,9.356,4,7.492,14064
10.4,1,7.492,2,6.302,27247
10.4,3,9.343,3,9.343,17530
10.4,4,8.094,4,8.094,18054
10.4,3,8.245,3,8.245,33904
10.4,0,8.807,0,8.807,22017
10.4,2,8.289,3,6.769,76331
10.4,3,8.115,3,8.115,59618
10.4,1,8.344,1,8.344,43501
10.4,0,7.677,0,7.677,7686
10.4,1,8.402,1,8.402,8090
10.4,3,7.753,3,7.753,77085
10.4,1,8.774,1,8.774,15468
10.4,0,8.778,1,7.068,26238
10.4,2,8.328,2,8.328,28816
10.4,0,7.733,1,7.556,17413
10.4,2,8.055,3,7.612,7241
10.4,3,7.583,1,7.204,10748
10.4,2,7.916,3,7.499,28716
10.4,0,9.495,2,7.884,27516
10.4,2,7.466,2,7.466,8089
10.4,1,6.708,4,6.342,76393
10.4,2,8.898,3,8.392,28916
10.4,1,7.887,1,7.887,9598
10.4,0,7.92,2,4.198,42431
10.4,2,7.828,3,7.545,63511
10.4,1,8.32,4,7.982,61984
10.4,1,8.331,1,8.331,21116
10.4,0,9.116,0,9.116,58048
10.4,0,8.074,4,7.864,64855
10.4,1,7.482,4,7.248,22808
10.4,0,9.341,1,5.519,30828
10.4,0,7.559,0,7.559,14858
10.4,1,9.386,1,9.386,58132
10.4,0,9.334,0,9.334,12700
10.4,0,7.36,3,6.939,11277
10.4,1,7.756,1,7.756,23853
10.4,4,8.567,1,7.24,49915
10.4,4,7.154,4,7.154,23565
10.4,0,7.654,4,6.253,36516
10.4,0,7.074,3,6.64,29378
10.4,2,6.965,2,6.965,31993
10.4,0,8.218,4,7.238,6414
10.4,0,8.888,0,8.888,29760
10.4,3,7.631,3,7.631,8462
10.4,2,9.073,4,7.893,49105
10.4,4,8.601,4,8.601,25651
10.4,0,8.769,4,7.249,20492
10.4,4,7.01,1,6.597,26977
10.4,0,8.247,2,7.098,26546
10.4,4,7.731,2,6.956,20810
10.4,1,9.37,2,6.455,37138
10.4,4,7.627,1,7.33,18982
10.4,3,8.323,3,8.323,23094
10.4,2,9.144,2,9.144,54597
10.4,1,7.051,1,7.051,4587
10.4,1,7.994,1,7.994,16596
10.4,3,8.097,3,8.097,10964
10.4,3,7.711,3,7.711,40064
10.4,4,8.18,3,7.517,33585
10.4,2,9.083,1,7.52,19231
10.4,0,7.936,2,6.968,25534
10.4,2,8.211,0,6.429,27610
10.4,3,7.563,3,7.563,31037
10.4,0,7.246,2,6.669,18151
10.4,0,8.04,0,8.04,12653
10.4,0,8.591,0,8.591,23152
10.4,4,7.49,3,7.282,19533
10.4,0,8.134,4,8.134,23077
10.4,1,7.94,1,7.94,19938
10.4,0,8.041,3,7.434,50523
10.4,4,9.184,4,9.184,23757
