$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
6.7,0,9.265,0,9.265,5312
6.7,3,8.77,3,8.77,35466
6.7,4,7.534,2,7.492,25673
6.7,1,8.427,4,6.962,14530
6.7,4,9.056,4,9.056,35177
6.7,2,7.773,1,7.557,93393
6.7,3,7.668,0,7.004,11658
6.7,3,7.135,0,7.119,17633
6.7,1,7.878,1,7.878,13281
6.7,2,8.968,4,7.699,70442
6.7,3,8.203,3,8.203,12023
6.7,1,8.347,1,8.347,25982
6.7,4,8.344,4,8.344,32237
6.7,1,8.957,3,8.702,16482
6.7,0,8.313,0,8.313,43726
6.7,4,8.88,2,7.481,82927
6.7,1,8.604,1,8.604,23394
6.7,0,8.334,2,7.409,32931
6.7,1,8.112,2,8.043,24150
6.7,1,8.416,4,7.564,15206
6.7,0,8.855,3,6.58,19763
6.7,3,8.728,2,7.69,41450
6.7,2,7.625,0,6.93,17352
6.7,0,7.539,3,7.454,31564
6.7,4,8.557,3,7.037,55145
6.7,2,8.519,4,8.5,57451
6.7,2,6.48,0,6.203,31696
6.7,3,7.9,2,6.81,17714
6.7,4,9.69,3,6.771,13846
6.7,3,9.776,2,8.528,33825
6.7,4,7.759,3,7.023,22807
6.7,3,7.196,0,6.768,23581
6.7,1,7.596,2,6.742,102465
6.7,2,8.533,2,8.533,16151
6.7,2,7.585,2,7.585,32378
6.7,0,7.691,3,7.107,30376
6.7,1,7.54,2,7.309,18990
6.7,1,7.669,4,7.371,27784
6.7,2,7.32,3,7.263,8722
6.7,3,8.903,3,8.903,11688
6.7,0,8.578,0,8.578,31484
6.7,0,8.894,0,8.894,56177
6.7,2,9.106,2,9.106,23551
6.7,0,7.993,0,7.993,25482
6.7,0,8.06,1,6.45,61038
6.7,2,9.556,3,7.582,8009
6.7,0,8.225,0,8.225,28004
6.7,1,8.176,1,8.176,22386
6.7,2,7.993,1,7.335,38060
6.7,0,8.949,4,6.166,41098
6.7,0,7.879,0,7.879,25780
6.7,3,7.098,1,6.805,40348
6.7,2,7.614,0,7.361,47963
6.7,0,8.509,4,6.028,126931
6.7,3,8.442,4,8.206,29008
6.7,1,7.626,1,7.626,11875
6.7,2,7.667,2,7.667,35817
6.7,3,7.836,1,7.509,13465
6.7,2,8.963,3,8.273,21376
6.7,4,8.316,4,8.316,29878
6.7,3,7.238,3,7.238,17453
6.7,3,7.612,2,7.265,5573
6.7,3,8.835,0,7.89,26400
6.7,3,7.449,0,7.317,48607
6.7,0,8.32,3,7.866,11010
6.7,0,8.219,0,8.219,37626
6.7,0,8.341,3,7.688,63129
6.7,2,8.633,1,7.295,167684
6.7,0,6.954,0,6.954,78704
6.7,4,7.016,0,6.834,47641
6.7,1,8.237,4,7.944,8989
6.7,3,7.386,4,6.08,65109
6.7,0,8.661,0,8.661,5156
6.7,2,7.258,3,7.175,30351
6.7,3,8.432,0,7.828,10367
6.7,1,7.283,1,7.283,6598
6.7,0,8.528,0,8.528,51584
6.7,3,7.005,3,7.005,11711
6.7,4,8.954,2,6.47,38238
6.7,4,7.323,4,7.323,32400
6.7,4,7.819,4,7.819,17677
6.7,4,7.234,4,7.234,19035
6.7,3,7.599,0,7.174,10440
6.7,2,8.006,2,8.006,40374
6.7,2,8.219,4,7.905,38412
6.7,4,8.447,2,6.409,16221
6.7,2,8.422,4,5.144,31086
6.7,3,8.185,3,8.185,101239
6.7,2,8.364,1,6.634,22176
6.7,4,9.183,4,9.183,67103
6.7,3,7.834,0,6.996,73077
6.7,1,6.855,3,6.761,14985
6.7,4,7.042,0,6.901,20555
6.7,1,9.87,2,5.877,20350
6.7,3,7.489,3,7.489,45319
6.7,0,7.184,3,6.641,29982
6.7,1,7.906,0,7.145,16541
6.7,2,8.48,4,7.419,47432
6.7,4,7.296,4,7.296,44337
6.7,0,7.546,0,7.546,22322
