$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
6.7,1,7.725,1,7.725,173935
6.7,1,7.878,1,7.878,585826
6.7,1,7.434,1,7.434,66928
6.7,4,6.787,4,6.787,440114
6.7,1,7.77,1,7.77,93969
6.7,1,7.243,2,6.336,188141
6.7,1,7.873,4,7.093,282419
6.7,3,6.544,4,6.296,292136
6.7,2,8.451,4,7.701,353192
6.7,2,7.885,4,7.784,392795
6.7,1,8.694,4,7.867,64762
6.7,1,8.13,1,8.13,61924
6.7,2,7.513,1,7.275,720052
6.7,2,8.08,1,6.925,223785
6.7,1,8.347,0,7.574,57063
6.7,3,7.171,3,7.171,283855
6.7,2,8.677,1,8.146,61676
6.7,4,7.795,1,7.496,214000
6.7,3,7.016,3,7.016,164037
6.7,3,7.526,1,7.42,105018
6.7,4,7.188,1,5.797,116872
6.7,2,7.679,3,7.461,88034
6.7,2,8.018,0,7.075,198757
6.7,2,8.334,2,8.334,144746
6.7,3,7.95,3,7.95,1114636
6.7,0,7.839,2,6.705,330685
6.7,3,8.096,3,8.096,280396
6.7,3,8.866,4,7.365,181397
6.7,1,8.583,1,8.583,177490
6.7,3,8.522,3,8.522,124570
6.7,0,7.806,3,7.278,162917
6.7,1,7.463,4,7.294,76269
6.7,2,9.507,2,9.507,680222
6.7,3,7.164,3,7.164,104932
6.7,2,8.24,3,7.628,231429
6.7,1,8.507,2,7.086,156151
6.7,0,7.086,3,6.881,89571
6.7,0,8.345,1,7.772,499654
6.7,4,8.697,0,7.696,195255
6.7,2,9.78,2,9.78,106488
6.7,2,6.972,3,6.97,129103
6.7,0,8.175,2,7.529,215902
6.7,3,7.609,2,7.437,736115
6.7,4,8.818,2,8.081,102274
6.7,2,8.859,2,8.859,358378
6.7,1,7.666,1,7.666,192373
6.7,4,7.454,4,7.454,290024
6.7,1,8.922,0,6.913,227180
6.7,0,7.102,0,7.102,236122
6.7,4,7.822,3,7.821,184088
6.7,0,7.998,0,7.998,239636
6.7,2,8.031,2,8.031,110269
6.7,1,8.605,0,8.091,71892
6.7,1,8.412,4,7.181,111790
6.7,4,7.658,4,7.658,185441
6.7,2,8.098,4,7.349,79611
6.7,0,8.525,0,8.525,137320
6.7,3,7.509,3,7.509,174365
6.7,2,7.214,1,6.662,122536
6.7,3,8.508,2,8.419,265320
6.7,3,9.228,3,9.228,82390
6.7,2,8.245,0,7.335,228449
6.7,0,7.541,0,7.541,117221
6.7,0,7.783,0,7.783,76993
6.7,2,8.981,2,8.981,169933
6.7,1,9.413,0,9.088,68520
6.7,1,7.078,4,6.913,373359
6.7,3,8.065,1,6.241,499060
6.7,4,7.387,4,7.387,77458
6.7,4,7.505,4,7.505,365831
6.7,4,10.362,0,8.646,172946
6.7,3,8.267,1,6.497,270616
6.7,4,7.98,3,7.582,174751
