$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
13.1,3,8.414,1,7.989,34314
13.1,1,8.298,2,6.025,21016
13.1,0,7.772,2,7.051,94256
13.1,0,7.828,3,7.095,43926
13.1,1,8.522,0,6.578,59294
13.1,3,7.632,3,7.632,24183
13.1,4,7.146,4,7.146,4712
13.1,0,7.89,4,6.015,29994
13.1,1,8.256,1,8.256,39752
13.1,1,8.615,0,6.458,73938
13.1,2,7.78,1,6.156,11142
13.1,2,8.642,4,6.917,49189
13.1,0,7.936,0,7.936,81665
13.1,3,7.873,2,7.225,62087
13.1,3,8.0,2,7.193,10550
13.1,3,8.448,1,7.956,8307
13.1,3,8.154,3,8.154,17075
13.1,1,8.186,4,5.965,45246
13.1,2,8.042,0,7.251,3213
13.1,0,7.672,0,7.672,33332
13.1,3,6.775,2,6.632,55852
13.1,1,8.725,1,8.725,30105
13.1,3,8.675,2,7.28,28793
13.1,0,7.911,3,5.183,23188
13.1,3,8.409,3,8.409,30623
13.1,4,7.242,1,5.733,24697
13.1,1,10.232,3,7.967,22391
13.1,2,9.862,1,6.184,8432
13.1,1,7.564,3,7.196,75290
13.1,4,8.459,4,8.459,18415
13.1,2,7.533,2,7.533,35734
13.1,2,7.611,2,7.611,11512
13.1,1,7.734,3,6.473,24223
13.1,3,8.752,2,7.466,42729
13.1,3,7.006,1,7.003,22836
13.1,0,8.871,4,6.684,18474
13.1,0,8.06,4,7.684,22403
13.1,0,8.412,4,7.621,14116
13.1,0,8.467,1,6.302,47260
13.1,4,8.798,2,7.225,47467
13.1,1,8.449,1,8.449,30033
13.1,4,8.932,4,8.932,39315
13.1,2,8.469,2,8.469,3922
13.1,4,8.145,0,7.556,125307
13.1,2,7.79,2,7.79,16896
13.1,2,8.068,2,8.068,15746
13.1,4,7.929,4,7.929,22566
13.1,1,8.15,2,5.753,44040
13.1,1,7.652,1,7.652,10105
13.1,4,7.623,1,7.247,23123
13.1,1,7.686,0,6.803,44164
13.1,0,7.706,3,7.038,12026
13.1,4,8.371,4,8.371,60469
13.1,2,7.236,3,6.843,21669
13.1,1,8.037,2,6.666,31732
13.1,2,8.844,1,7.225,55645
13.1,2,7.425,0,5.307,24196
13.1,2,7.756,1,7.197,17419
13.1,0,7.838,4,7.481,9943
13.1,2,9.542,2,9.542,55523
13.1,4,9.11,4,9.11,33030
13.1,0,8.06,0,8.06,7219
13.1,4,8.622,4,8.622,19884
13.1,3,8.898,3,8.898,24661
13.1,0,8.153,0,8.153,16831
13.1,0,7.102,2,6.322,42028
13.1,2,7.472,0,7.155,9717
13.1,3,9.833,2,6.874,38093
13.1,3,8.912,3,8.912,30974
13.1,3,8.168,1,7.275,53230
13.1,2,8.123,2,8.123,8658
13.1,4,8.006,1,7.892,10687
13.1,3,8.183,2,7.335,21058
13.1,1,8.694,1,8.694,23903
13.1,3,9.095,2,7.018,7932
13.1,1,8.768,2,7.3,8066
13.1,4,8.528,1,7.655,21611
13.1,1,7.171,1,7.171,13015
13.1,2,8.569,2,8.569,11747
13.1,1,8.675,1,8.675,14633
13.1,0,8.751,3,7.904,39818
13.1,1,8.1,1,8.1,31223
13.1,2,7.2,1,6.95,31764
13.1,2,7.914,3,7.81,38965
13.1,2,6.756,2,6.756,23658
13.1,4,8.199,4,8.199,10973
13.1,2,9.2,4,8.056,10593
13.1,2,8.535,3,7.387,29271
13.1,4,7.73,1,7.727,18764
13.1,1,8.117,1,8.117,28252
13.1,4,7.252,4,7.252,14295
13.1,0,8.652,3,8.433,7904
13.1,0,7.574,0,7.574,77947
13.1,1,7.721,1,7.721,34096
13.1,1,7.784,0,7.419,18389
13.1,2,7.166,4,6.261,22339
13.1,1,7.26,1,7.26,2706
13.1,1,7.849,1,7.849,8339
13.1,1,7.321,2,6.838,37607
13.1,1,8.99,3,7.279,11314
