$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
6.4,2,7.562,2,7.562,15065
6.4,0,7.542,4,5.903,2803
6.4,3,9.057,3,9.057,15258
6.4,3,8.221,0,6.171,8276
6.4,0,8.464,2,6.696,7698
6.4,0,7.651,3,5.935,5735
6.4,0,8.958,0,8.958,2866
6.4,3,8.759,2,7.446,2363
6.4,2,7.578,2,7.578,7583
6.4,3,7.666,1,6.46,3793
6.4,2,7.717,2,7.717,2997
6.4,0,10.764,2,7.267,4005
6.4,4,8.989,1,7.668,4699
6.4,1,7.52,4,6.886,5697
6.4,1,8.571,1,8.571,2341
6.4,2,8.136,3,7.244,1559
6.4,2,8.776,3,7.582,8922
6.4,2,7.175,0,6.726,9268
6.4,3,7.129,3,7.129,1572
6.4,4,8.15,1,7.823,2861
6.4,0,8.194,0,8.194,5647
6.4,4,7.632,1,6.785,2299
6.4,4,8.549,0,7.48,7286
6.4,2,8.245,3,5.665,3917
6.4,2,7.937,1,6.901,2691
6.4,0,7.572,4,6.304,3762
6.4,0,7.106,0,7.106,4906
6.4,0,7.638,4,6.214,2941
6.4,1,8.751,3,6.95,17979
6.4,2,7.6,1,5.374,8466
6.4,3,7.955,2,4.991,5842
6.4,1,6.964,3,5.376,1210
6.4,0,8.425,3,7.781,9499
6.4,0,8.063,4,7.579,1366
6.4,1,8.056,0,6.842,6095
6.4,4,8.151,2,6.096,2971
6.4,4,7.685,0,6.456,3902
6.4,4,7.851,3,6.461,5432
6.4,2,8.107,3,7.605,5597
6.4,1,7.557,3,7.324,2741
6.4,2,7.968,0,5.085,1078
6.4,1,9.055,3,5.912,7504
6.4,2,9.835,1,6.785,8996
6.4,3,9.53,1,6.048,2968
6.4,0,7.876,1,6.857,11854
6.4,1,8.831,3,5.103,8558
6.4,0,6.563,1,5.131,7188
6.4,1,8.833,0,7.181,1611
6.4,2,8.518,4,5.409,3190
6.4,2,8.635,0,7.584,4147
6.4,3,8.681,2,7.795,4802
6.4,2,7.642,1,6.632,358
6.4,3,8.273,1,6.098,14874
6.4,2,8.141,3,6.779,2495
6.4,4,8.96,0,7.848,7959
6.4,4,8.269,3,7.425,1912
6.4,1,8.769,3,6.135,7239
6.4,0,7.879,3,6.981,4361
6.4,2,8.683,2,8.683,10007
6.4,4,7.999,3,6.248,4610
6.4,1,7.288,1,7.288,8613
6.4,4,7.764,2,7.345,7434
6.4,2,9.655,3,6.422,6198
6.4,4,7.849,0,5.202,16017
6.4,3,8.858,3,8.858,15007
6.4,2,8.455,4,6.334,12467
6.4,0,7.558,4,5.947,5296
6.4,4,8.561,2,7.162,2113
6.4,2,7.468,2,7.468,1478
6.4,1,6.886,4,6.291,3912
6.4,1,8.659,0,5.88,5889
6.4,2,8.851,4,7.324,4237
6.4,3,8.465,4,6.963,9531
6.4,2,7.153,1,6.118,2042
6.4,2,7.226,2,7.226,10425
6.4,2,8.176,1,7.701,5880
6.4,0,8.377,3,7.731,4575
6.4,3,7.975,2,6.429,16032
6.4,3,7.843,0,6.812,9982
6.4,2,8.688,0,7.666,21556
6.4,0,8.406,3,6.713,9114
6.4,2,7.135,4,6.448,1861
6.4,4,7.474,0,6.249,5533
6.4,3,8.16,3,8.16,3611
6.4,3,9.016,1,5.406,4753
6.4,0,8.501,0,8.501,9499
6.4,2,8.07,3,6.143,1009
6.4,0,8.071,3,7.532,3524
6.4,3,8.525,2,6.061,2437
6.4,3,8.179,2,5.982,7186
6.4,2,8.039,1,6.446,7661
6.4,1,8.054,0,6.506,2822
6.4,1,7.275,4,7.064,3520
6.4,3,9.212,4,6.072,5142
6.4,2,7.57,0,5.699,3033
6.4,1,8.509,2,5.353,13022
6.4,4,8.752,4,8.752,2308
6.4,0,7.375,3,5.953,6653
6.4,2,8.868,3,6.855,2241
6.4,2,8.06,0,6.333,6749
