$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
6.6,1,7.974,2,7.069,150159
6.6,2,8.771,3,6.236,450431
6.6,2,7.678,1,6.24,124917
6.6,4,8.064,0,5.887,225511
6.6,4,8.809,4,8.809,202927
6.6,2,9.172,0,6.727,239886
6.6,0,7.42,0,7.42,175790
6.6,1,7.368,1,7.368,231771
6.6,4,9.538,4,9.538,801236
6.6,4,7.836,0,7.123,235204
6.6,1,8.551,3,7.315,109866
6.6,2,8.021,3,7.915,472806
6.6,0,9.157,0,9.157,239470
6.6,4,7.839,4,7.839,106605
6.6,3,8.188,3,8.188,150393
6.6,2,7.825,2,7.825,286286
6.6,1,8.257,1,8.257,300090
6.6,4,7.437,0,7.253,434200
6.6,2,9.243,2,9.243,138626
6.6,0,8.027,0,8.027,104072
6.6,4,8.568,0,7.412,154683
6.6,3,8.579,1,8.468,446229
6.6,0,9.217,0,9.217,81364
6.6,2,7.825,0,7.744,144024
6.6,0,7.821,0,7.821,148983
6.6,0,9.499,1,8.231,80057
6.6,0,8.36,0,8.36,51856
6.6,0,7.863,0,7.863,230894
6.6,3,7.398,4,7.282,139215
6.6,0,7.561,0,7.561,536993
6.6,2,7.061,3,7.028,120681
6.6,0,8.265,0,8.265,301828
6.6,3,7.351,2,7.004,263727
6.6,2,8.762,4,6.87,832443
6.6,4,9.318,4,9.318,251770
6.6,3,8.603,3,8.603,76587
6.6,0,7.977,0,7.977,388354
6.6,0,8.585,0,8.585,241662
6.6,3,8.257,1,7.091,281301
6.6,0,7.484,0,7.484,104518
6.6,0,8.361,4,7.293,211861
6.6,4,7.938,2,6.754,146266
6.6,4,7.72,1,7.398,139972
6.6,0,7.639,0,7.639,149137
6.6,2,8.8,1,8.16,65427
6.6,0,7.336,0,7.336,245404
6.6,4,8.065,1,7.99,361453
6.6,4,8.218,4,8.218,830481
6.6,2,7.346,3,7.113,229007
6.6,1,8.094,3,7.673,230720
6.6,4,8.525,4,8.525,269787
6.6,1,7.786,3,6.298,210491
6.6,1,7.085,0,6.881,180814
6.6,0,7.444,0,7.444,119657
6.6,3,8.621,4,8.056,148345
6.6,4,8.711,2,7.451,351499
6.6,2,7.575,4,3.891,350639
6.6,3,8.891,3,8.891,152866
6.6,1,8.74,4,7.747,465445
6.6,2,7.548,3,7.115,294930
6.6,2,7.961,0,7.406,277695
6.6,3,7.603,3,7.603,249222
6.6,0,7.906,3,6.86,100660
6.6,3,8.582,3,8.582,200552
6.6,2,7.615,2,7.615,328579
