$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
6.8,1,8.935,4,8.732,161829
6.8,1,10.092,1,10.092,137268
6.8,1,8.267,1,8.267,113088
6.8,0,8.253,4,8.152,186890
6.8,0,7.975,0,7.975,116225
6.8,4,7.977,4,7.977,571409
6.8,1,8.274,1,8.274,73812
6.8,0,7.777,4,7.301,405279
6.8,2,7.191,2,7.191,110219
6.8,4,7.069,4,7.069,142475
6.8,3,8.05,0,7.558,694429
6.8,2,7.506,3,6.856,42650
6.8,0,8.278,1,7.072,301847
6.8,1,8.256,1,8.256,345082
6.8,0,8.227,3,7.524,383209
6.8,0,7.862,1,6.079,163302
6.8,0,8.698,2,6.919,213229
6.8,4,8.132,4,8.132,222934
6.8,4,8.563,1,6.868,183294
6.8,3,8.092,4,7.993,234375
6.8,1,8.446,2,8.325,179096
6.8,0,7.821,1,7.816,368415
6.8,4,8.729,2,7.092,561031
6.8,4,7.265,4,7.265,384708
6.8,2,8.268,2,8.268,565480
6.8,4,8.277,0,5.798,231252
6.8,2,8.488,0,8.426,340909
6.8,2,9.429,2,9.429,100151
6.8,1,6.985,0,6.814,145999
6.8,0,7.118,3,6.173,146903
6.8,2,8.931,0,7.904,206602
6.8,3,8.206,3,8.206,202012
6.8,4,7.851,1,7.209,544128
6.8,2,9.091,1,7.759,389613
6.8,0,8.461,4,7.658,290759
6.8,1,7.406,3,7.274,126604
6.8,1,8.268,3,6.861,549815
6.8,3,9.567,4,7.418,124508
6.8,0,7.213,4,7.143,473296
6.8,4,7.387,4,7.387,176530
6.8,1,7.925,2,7.89,262003
6.8,2,10.555,4,6.936,102731
6.8,1,9.389,1,9.389,86345
6.8,2,8.48,1,7.99,176163
6.8,2,9.179,4,7.038,144438
6.8,4,9.024,4,9.024,339603
6.8,4,8.194,2,7.947,252874
6.8,4,8.748,3,8.546,66605
6.8,0,8.446,2,6.613,98249
6.8,2,8.54,1,7.712,152395
6.8,3,8.513,3,8.513,285283
6.8,3,9.062,3,9.062,137906
6.8,4,7.857,4,7.857,106167
6.8,3,8.38,3,8.38,337815
6.8,4,7.59,1,6.962,237672
6.8,0,8.101,3,7.019,574989
6.8,4,7.789,3,6.812,173097
6.8,1,7.91,4,5.988,198993
6.8,0,7.934,0,7.934,342331
6.8,3,8.144,4,5.67,182825
6.8,2,9.751,1,8.206,484881
6.8,2,9.977,2,9.977,466289
6.8,3,7.827,3,7.827,265869
6.8,0,8.086,2,7.417,157563
6.8,4,7.409,3,7.041,91022
6.8,4,8.18,0,5.663,169573
6.8,1,7.979,2,7.411,179013
