$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
0.1,2,7.584,4,7.569,5229
0.1,3,8.362,4,8.116,4724
0.1,4,7.639,4,7.639,3153
0.1,1,8.667,0,6.957,4878
0.1,0,7.288,0,7.288,3615
0.1,4,8.795,2,7.599,9182
0.1,4,8.587,4,8.587,3057
0.1,0,7.667,4,7.52,2672
0.1,2,7.493,2,7.493,4144
0.1,0,8.893,0,8.893,13029
0.1,4,7.103,0,7.059,1714
0.1,3,7.369,3,7.369,6469
0.1,4,7.879,2,7.544,6213
0.1,0,7.581,1,6.518,5098
0.1,4,9.901,2,8.032,6167
0.1,4,10.365,2,8.993,1313
0.1,4,7.799,2,7.682,7172
0.1,2,7.9,2,7.9,5923
0.1,3,7.752,4,6.134,4257
0.1,3,7.388,3,7.388,4362
0.1,3,7.951,4,7.335,9005
0.1,2,7.366,0,6.565,4339
0.1,4,7.495,2,7.027,2928
0.1,2,9.217,1,6.888,3559
0.1,4,8.456,0,7.848,5250
0.1,1,7.856,0,7.209,7367
0.1,4,9.528,4,9.528,3870
0.1,2,8.502,2,8.502,2184
0.1,4,9.477,2,7.808,5934
0.1,3,8.908,3,8.908,3052
0.1,3,7.509,4,7.182,1956
0.1,2,10.111,2,10.111,7219
0.1,1,8.378,4,6.716,4785
0.1,0,7.266,2,6.975,10599
0.1,3,9.255,3,9.255,3530
0.1,1,7.965,1,7.965,2862
0.1,0,8.017,1,7.225,4652
0.1,2,8.689,2,8.689,3781
0.1,1,7.299,2,6.148,5659
0.1,3,7.601,3,7.601,2910
0.1,2,8.535,2,8.535,20160
0.1,2,7.796,3,7.189,13663
0.1,1,7.324,4,6.939,6113
0.1,3,8.254,4,6.533,7699
0.1,1,7.949,4,7.251,8587
0.1,1,8.361,1,8.361,7757
0.1,0,7.259,2,7.124,2604
0.1,3,7.98,2,6.816,3787
0.1,1,8.227,3,7.593,4493
0.1,0,9.568,0,9.568,9076
0.1,3,9.526,2,7.686,7778
0.1,0,7.486,0,7.486,5607
0.1,2,8.21,4,7.821,5484
0.1,3,8.285,3,8.285,6124
0.1,2,7.902,1,7.48,3337
0.1,0,7.376,0,7.376,2848
0.1,4,7.883,2,7.475,7975
0.1,0,7.959,1,7.268,3264
0.1,1,8.234,3,7.534,14093
0.1,2,8.715,2,8.715,1567
0.1,4,8.022,0,7.873,5713
0.1,4,7.919,1,5.414,18921
0.1,4,7.627,3,7.024,8014
0.1,1,7.888,0,6.957,4068
0.1,2,9.254,0,7.207,14924
0.1,3,8.379,3,8.379,14820
0.1,3,7.815,0,7.421,15241
0.1,1,7.883,2,7.805,6011
0.1,3,6.976,4,6.955,6875
0.1,1,8.124,2,7.201,14078
0.1,4,7.541,0,7.281,2302
0.1,1,8.979,2,7.692,12826
0.1,4,7.688,4,7.688,13212
0.1,4,8.369,4,8.369,9462
0.1,1,9.736,3,7.291,4949
0.1,2,8.66,2,8.66,12629
0.1,1,9.122,1,9.122,7404
0.1,0,8.789,3,8.749,9256
0.1,1,7.56,1,7.56,5866
0.1,2,8.662,2,8.662,1790
0.1,3,7.911,1,7.519,7314
0.1,1,8.407,3,6.506,3031
0.1,0,9.138,0,9.138,1943
0.1,1,9.647,2,9.006,5279
0.1,3,8.297,1,7.521,5638
0.1,0,7.882,0,7.882,5827
0.1,1,8.241,1,8.241,9319
0.1,3,8.945,4,8.473,3120
0.1,3,7.239,4,6.889,9767
0.1,3,7.75,3,7.75,4990
0.1,4,8.681,0,7.752,2633
0.1,0,7.864,0,7.864,16420
0.1,4,7.677,1,7.477,983
0.1,0,8.727,3,8.469,3086
0.1,3,7.949,3,7.949,9913
0.1,0,8.419,0,8.419,4060
0.1,4,8.873,4,8.873,13149
0.1,2,7.216,2,7.216,6972
0.1,1,8.508,0,7.279,6165
0.1,0,8.638,0,8.638,1416
