$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
8.0,0,8.567,4,5.374,506856
8.0,0,8.367,0,8.367,476878
8.0,3,7.442,1,7.232,321464
8.0,4,8.158,4,8.158,161392
8.0,3,9.676,2,8.608,544355
8.0,0,6.864,2,5.519,179155
8.0,2,8.58,1,7.792,236540
8.0,3,8.543,3,8.543,268277
8.0,3,7.557,1,6.762,493239
8.0,3,7.337,3,7.337,374014
8.0,4,8.776,4,8.776,225840
8.0,1,6.96,1,6.96,330074
8.0,2,9.515,1,7.474,198640
8.0,3,8.428,2,7.406,183825
8.0,0,7.529,4,7.271,74927
8.0,3,8.392,4,8.08,296914
8.0,3,9.088,4,8.144,669883
8.0,1,7.909,1,7.909,206474
8.0,4,7.548,4,7.548,115154
8.0,1,8.617,1,8.617,278611
8.0,2,6.626,1,6.463,113515
8.0,3,7.286,1,5.921,485081
8.0,3,8.244,3,8.244,136285
8.0,3,7.821,3,7.821,206269
8.0,0,8.607,0,8.607,96447
8.0,0,8.001,4,7.026,160769
8.0,3,7.798,4,6.404,273110
8.0,2,8.285,2,8.285,302550
8.0,4,7.76,2,7.409,82677
8.0,1,7.922,1,7.922,73425
8.0,0,7.394,2,5.788,216873
8.0,1,6.883,1,6.883,484483
8.0,4,7.953,4,7.953,198837
8.0,0,8.925,2,8.089,412523
8.0,1,7.864,1,7.864,110293
8.0,3,7.776,0,7.719,365412
8.0,2,9.259,3,7.728,221079
8.0,0,8.592,4,8.124,776200
8.0,0,8.095,2,6.159,366792
8.0,1,7.885,1,7.885,166308
8.0,0,7.682,0,7.682,381536
8.0,1,8.45,3,7.973,141906
8.0,3,8.604,1,8.327,282502
8.0,4,7.456,0,6.876,190873
8.0,4,8.346,0,6.34,166168
8.0,2,9.166,4,7.535,286246
8.0,3,7.565,4,7.339,270541
8.0,2,8.087,2,8.087,310153
8.0,3,8.794,3,8.794,113526
8.0,4,8.1,0,6.745,307073
8.0,0,8.75,1,8.055,137635
8.0,1,8.195,1,8.195,92853
8.0,4,8.045,4,8.045,128311
8.0,4,8.997,4,8.997,395557
8.0,2,8.025,2,8.025,499038
8.0,3,7.372,3,7.372,220740
8.0,3,9.912,3,9.912,414250
8.0,3,8.377,1,7.807,84694
8.0,4,7.417,4,7.417,115589
8.0,0,7.402,0,7.402,274868
8.0,0,7.377,0,7.377,387414
8.0,2,7.286,2,7.286,148924
8.0,1,8.398,0,7.668,167053
